boro,reported,candidate,party,votes,scrape_time
Queens,97.49%,Gregory W. Meeks,(Democratic),157225,2024-11-13_13:13:07.394949
Queens,97.49%,Paul King,(Republican),52937,2024-11-13_13:13:07.394949
Queens,97.49%,Paul King,(Conservative/Common Sense),5443,2024-11-13_13:13:07.394949
Queens,97.49%,WRITE-IN,,705,2024-11-13_13:13:07.394949
Total,,Gregory W. Meeks,(Democratic),157225,2024-11-13_13:13:07.394949
Total,,Paul King,(Republican),52937,2024-11-13_13:13:07.394949
Total,,Paul King,(Conservative/Common Sense),5443,2024-11-13_13:13:07.394949
Total,,WRITE-IN,,705,2024-11-13_13:13:07.394949
