ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   21,99.00%,George Sarantopoulos,(Republican),3,AD 45,2025-07-02_13:54:29.534637
ED   21,99.00%,Richie Barsamian,(Republican),5,AD 45,2025-07-02_13:54:29.534637
ED   21,99.00%,WRITE-IN,&nbsp,0,AD 45,2025-07-02_13:54:29.534637
ED   23,99.00%,George Sarantopoulos,(Republican),8,AD 45,2025-07-02_13:54:29.534637
ED   23,99.00%,Richie Barsamian,(Republican),3,AD 45,2025-07-02_13:54:29.534637
ED   23,99.00%,WRITE-IN,&nbsp,1,AD 45,2025-07-02_13:54:29.534637
ED   24,99.00%,George Sarantopoulos,(Republican),6,AD 45,2025-07-02_13:54:29.534637
ED   24,99.00%,Richie Barsamian,(Republican),7,AD 45,2025-07-02_13:54:29.534637
ED   24,99.00%,WRITE-IN,&nbsp,0,AD 45,2025-07-02_13:54:29.534637
ED   39,99.00%,George Sarantopoulos,(Republican),1,AD 45,2025-07-02_13:54:29.534637
ED   39,99.00%,Richie Barsamian,(Republican),2,AD 45,2025-07-02_13:54:29.534637
ED   39,99.00%,WRITE-IN,&nbsp,0,AD 45,2025-07-02_13:54:29.534637
ED   40,99.00%,George Sarantopoulos,(Republican),22,AD 45,2025-07-02_13:54:29.534637
ED   40,99.00%,Richie Barsamian,(Republican),16,AD 45,2025-07-02_13:54:29.534637
ED   40,99.00%,WRITE-IN,&nbsp,0,AD 45,2025-07-02_13:54:29.534637
ED   41,99.00%,George Sarantopoulos,(Republican),29,AD 45,2025-07-02_13:54:29.534637
ED   41,99.00%,Richie Barsamian,(Republican),20,AD 45,2025-07-02_13:54:29.534637
ED   41,99.00%,WRITE-IN,&nbsp,3,AD 45,2025-07-02_13:54:29.534637
ED   42,99.00%,George Sarantopoulos,(Republican),16,AD 45,2025-07-02_13:54:29.534637
ED   42,99.00%,Richie Barsamian,(Republican),16,AD 45,2025-07-02_13:54:29.534637
ED   42,99.00%,WRITE-IN,&nbsp,0,AD 45,2025-07-02_13:54:29.534637
ED   55,99.00%,George Sarantopoulos,(Republican),0,AD 45,2025-07-02_13:54:29.534637
ED   55,99.00%,Richie Barsamian,(Republican),0,AD 45,2025-07-02_13:54:29.534637
ED   55,99.00%,WRITE-IN,&nbsp,0,AD 45,2025-07-02_13:54:29.534637
Total,,George Sarantopoulos,(Republican),85,AD 45,2025-07-02_13:54:29.534637
Total,,Richie Barsamian,(Republican),69,AD 45,2025-07-02_13:54:29.534637
Total,,WRITE-IN,&nbsp,4,AD 45,2025-07-02_13:54:29.534637
ED    1,99.00%,George Sarantopoulos,(Republican),12,AD 46,2025-07-02_13:54:29.534637
ED    1,99.00%,Richie Barsamian,(Republican),34,AD 46,2025-07-02_13:54:29.534637
ED    1,99.00%,WRITE-IN,&nbsp,1,AD 46,2025-07-02_13:54:29.534637
ED    2,99.00%,George Sarantopoulos,(Republican),5,AD 46,2025-07-02_13:54:29.534637
ED    2,99.00%,Richie Barsamian,(Republican),11,AD 46,2025-07-02_13:54:29.534637
ED    2,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED    3,99.00%,George Sarantopoulos,(Republican),10,AD 46,2025-07-02_13:54:29.534637
ED    3,99.00%,Richie Barsamian,(Republican),15,AD 46,2025-07-02_13:54:29.534637
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED    4,99.00%,George Sarantopoulos,(Republican),7,AD 46,2025-07-02_13:54:29.534637
ED    4,99.00%,Richie Barsamian,(Republican),10,AD 46,2025-07-02_13:54:29.534637
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED    5,99.00%,George Sarantopoulos,(Republican),12,AD 46,2025-07-02_13:54:29.534637
ED    5,99.00%,Richie Barsamian,(Republican),13,AD 46,2025-07-02_13:54:29.534637
ED    5,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED    6,99.00%,George Sarantopoulos,(Republican),28,AD 46,2025-07-02_13:54:29.534637
ED    6,99.00%,Richie Barsamian,(Republican),35,AD 46,2025-07-02_13:54:29.534637
ED    6,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED    7,99.00%,George Sarantopoulos,(Republican),15,AD 46,2025-07-02_13:54:29.534637
ED    7,99.00%,Richie Barsamian,(Republican),25,AD 46,2025-07-02_13:54:29.534637
ED    7,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED    8,99.00%,George Sarantopoulos,(Republican),9,AD 46,2025-07-02_13:54:29.534637
ED    8,99.00%,Richie Barsamian,(Republican),14,AD 46,2025-07-02_13:54:29.534637
ED    8,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED    9,99.00%,George Sarantopoulos,(Republican),11,AD 46,2025-07-02_13:54:29.534637
ED    9,99.00%,Richie Barsamian,(Republican),25,AD 46,2025-07-02_13:54:29.534637
ED    9,99.00%,WRITE-IN,&nbsp,3,AD 46,2025-07-02_13:54:29.534637
ED   10,99.00%,George Sarantopoulos,(Republican),11,AD 46,2025-07-02_13:54:29.534637
ED   10,99.00%,Richie Barsamian,(Republican),16,AD 46,2025-07-02_13:54:29.534637
ED   10,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED   11,99.00%,George Sarantopoulos,(Republican),15,AD 46,2025-07-02_13:54:29.534637
ED   11,99.00%,Richie Barsamian,(Republican),7,AD 46,2025-07-02_13:54:29.534637
ED   11,99.00%,WRITE-IN,&nbsp,2,AD 46,2025-07-02_13:54:29.534637
ED   12,99.00%,George Sarantopoulos,(Republican),19,AD 46,2025-07-02_13:54:29.534637
ED   12,99.00%,Richie Barsamian,(Republican),33,AD 46,2025-07-02_13:54:29.534637
ED   12,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED   13,99.00%,George Sarantopoulos,(Republican),24,AD 46,2025-07-02_13:54:29.534637
ED   13,99.00%,Richie Barsamian,(Republican),22,AD 46,2025-07-02_13:54:29.534637
ED   13,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED   14,99.00%,George Sarantopoulos,(Republican),22,AD 46,2025-07-02_13:54:29.534637
ED   14,99.00%,Richie Barsamian,(Republican),20,AD 46,2025-07-02_13:54:29.534637
ED   14,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED   15,99.00%,George Sarantopoulos,(Republican),19,AD 46,2025-07-02_13:54:29.534637
ED   15,99.00%,Richie Barsamian,(Republican),20,AD 46,2025-07-02_13:54:29.534637
ED   15,99.00%,WRITE-IN,&nbsp,2,AD 46,2025-07-02_13:54:29.534637
ED   16,99.00%,George Sarantopoulos,(Republican),15,AD 46,2025-07-02_13:54:29.534637
ED   16,99.00%,Richie Barsamian,(Republican),9,AD 46,2025-07-02_13:54:29.534637
ED   16,99.00%,WRITE-IN,&nbsp,2,AD 46,2025-07-02_13:54:29.534637
ED   17,99.00%,George Sarantopoulos,(Republican),14,AD 46,2025-07-02_13:54:29.534637
ED   17,99.00%,Richie Barsamian,(Republican),4,AD 46,2025-07-02_13:54:29.534637
ED   17,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED   18,99.00%,George Sarantopoulos,(Republican),14,AD 46,2025-07-02_13:54:29.534637
ED   18,99.00%,Richie Barsamian,(Republican),15,AD 46,2025-07-02_13:54:29.534637
ED   18,99.00%,WRITE-IN,&nbsp,1,AD 46,2025-07-02_13:54:29.534637
ED   19,99.00%,George Sarantopoulos,(Republican),24,AD 46,2025-07-02_13:54:29.534637
ED   19,99.00%,Richie Barsamian,(Republican),32,AD 46,2025-07-02_13:54:29.534637
ED   19,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED   20,99.00%,George Sarantopoulos,(Republican),27,AD 46,2025-07-02_13:54:29.534637
ED   20,99.00%,Richie Barsamian,(Republican),17,AD 46,2025-07-02_13:54:29.534637
ED   20,99.00%,WRITE-IN,&nbsp,1,AD 46,2025-07-02_13:54:29.534637
ED   23,99.00%,George Sarantopoulos,(Republican),11,AD 46,2025-07-02_13:54:29.534637
ED   23,99.00%,Richie Barsamian,(Republican),12,AD 46,2025-07-02_13:54:29.534637
ED   23,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
ED   27,99.00%,George Sarantopoulos,(Republican),20,AD 46,2025-07-02_13:54:29.534637
ED   27,99.00%,Richie Barsamian,(Republican),15,AD 46,2025-07-02_13:54:29.534637
ED   27,99.00%,WRITE-IN,&nbsp,0,AD 46,2025-07-02_13:54:29.534637
