AD_num,reported,candidate,party,votes,scrape_time
AD   45,99.00%,George Sarantopoulos,(Republican),85,2025-07-02_13:54:29.534637
AD   45,99.00%,Richie Barsamian,(Republican),69,2025-07-02_13:54:29.534637
AD   45,99.00%,WRITE-IN,,4,2025-07-02_13:54:29.534637
AD   46,95.83%,George Sarantopoulos,(Republican),603,2025-07-02_13:54:29.534637
AD   46,95.83%,Richie Barsamian,(Republican),590,2025-07-02_13:54:29.534637
AD   46,95.83%,WRITE-IN,,22,2025-07-02_13:54:29.534637
AD   47,99.00%,George Sarantopoulos,(Republican),127,2025-07-02_13:54:29.534637
AD   47,99.00%,Richie Barsamian,(Republican),69,2025-07-02_13:54:29.534637
AD   47,99.00%,WRITE-IN,,2,2025-07-02_13:54:29.534637
AD   49,99.00%,George Sarantopoulos,(Republican),5,2025-07-02_13:54:29.534637
AD   49,99.00%,Richie Barsamian,(Republican),3,2025-07-02_13:54:29.534637
AD   49,99.00%,WRITE-IN,,0,2025-07-02_13:54:29.534637
AD   51,99.00%,George Sarantopoulos,(Republican),52,2025-07-02_13:54:29.534637
AD   51,99.00%,Richie Barsamian,(Republican),61,2025-07-02_13:54:29.534637
AD   51,99.00%,WRITE-IN,,0,2025-07-02_13:54:29.534637
AD   61,99.00%,George Sarantopoulos,(Republican),0,2025-07-02_13:54:29.534637
AD   61,99.00%,Richie Barsamian,(Republican),0,2025-07-02_13:54:29.534637
AD   61,99.00%,WRITE-IN,,0,2025-07-02_13:54:29.534637
AD   64,99.00%,George Sarantopoulos,(Republican),198,2025-07-02_13:54:29.534637
AD   64,99.00%,Richie Barsamian,(Republican),246,2025-07-02_13:54:29.534637
AD   64,99.00%,WRITE-IN,,7,2025-07-02_13:54:29.534637
Total,,George Sarantopoulos,(Republican),1070,2025-07-02_13:54:29.534637
Total,,Richie Barsamian,(Republican),1038,2025-07-02_13:54:29.534637
Total,,WRITE-IN,,35,2025-07-02_13:54:29.534637
