ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Yvette D. Clarke,(Democratic),752,AD 41,2024-11-13_13:13:15.001087
ED    1,99.00%,Menachem M. Raitport,(Republican),39,AD 41,2024-11-13_13:13:15.001087
ED    1,99.00%,Menachem M. Raitport,(Conservative),14,AD 41,2024-11-13_13:13:15.001087
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 41,2024-11-13_13:13:15.001087
ED    2,99.00%,Yvette D. Clarke,(Democratic),673,AD 41,2024-11-13_13:13:15.001087
ED    2,99.00%,Menachem M. Raitport,(Republican),38,AD 41,2024-11-13_13:13:15.001087
ED    2,99.00%,Menachem M. Raitport,(Conservative),4,AD 41,2024-11-13_13:13:15.001087
ED    2,99.00%,WRITE-IN,&nbsp,0,AD 41,2024-11-13_13:13:15.001087
ED    3,81.82%,Yvette D. Clarke,(Democratic),429,AD 41,2024-11-13_13:13:15.001087
ED    3,81.82%,Menachem M. Raitport,(Republican),20,AD 41,2024-11-13_13:13:15.001087
ED    3,81.82%,Menachem M. Raitport,(Conservative),2,AD 41,2024-11-13_13:13:15.001087
ED    3,81.82%,WRITE-IN,&nbsp,0,AD 41,2024-11-13_13:13:15.001087
ED    4,92.31%,Yvette D. Clarke,(Democratic),716,AD 41,2024-11-13_13:13:15.001087
ED    4,92.31%,Menachem M. Raitport,(Republican),32,AD 41,2024-11-13_13:13:15.001087
ED    4,92.31%,Menachem M. Raitport,(Conservative),4,AD 41,2024-11-13_13:13:15.001087
ED    4,92.31%,WRITE-IN,&nbsp,1,AD 41,2024-11-13_13:13:15.001087
ED    5,99.00%,Yvette D. Clarke,(Democratic),540,AD 41,2024-11-13_13:13:15.001087
ED    5,99.00%,Menachem M. Raitport,(Republican),25,AD 41,2024-11-13_13:13:15.001087
ED    5,99.00%,Menachem M. Raitport,(Conservative),18,AD 41,2024-11-13_13:13:15.001087
ED    5,99.00%,WRITE-IN,&nbsp,8,AD 41,2024-11-13_13:13:15.001087
ED    6,99.00%,Yvette D. Clarke,(Democratic),591,AD 41,2024-11-13_13:13:15.001087
ED    6,99.00%,Menachem M. Raitport,(Republican),35,AD 41,2024-11-13_13:13:15.001087
ED    6,99.00%,Menachem M. Raitport,(Conservative),10,AD 41,2024-11-13_13:13:15.001087
ED    6,99.00%,WRITE-IN,&nbsp,3,AD 41,2024-11-13_13:13:15.001087
ED    7,99.00%,Yvette D. Clarke,(Democratic),694,AD 41,2024-11-13_13:13:15.001087
ED    7,99.00%,Menachem M. Raitport,(Republican),48,AD 41,2024-11-13_13:13:15.001087
ED    7,99.00%,Menachem M. Raitport,(Conservative),7,AD 41,2024-11-13_13:13:15.001087
ED    7,99.00%,WRITE-IN,&nbsp,2,AD 41,2024-11-13_13:13:15.001087
ED    8,99.00%,Yvette D. Clarke,(Democratic),578,AD 41,2024-11-13_13:13:15.001087
ED    8,99.00%,Menachem M. Raitport,(Republican),38,AD 41,2024-11-13_13:13:15.001087
ED    8,99.00%,Menachem M. Raitport,(Conservative),9,AD 41,2024-11-13_13:13:15.001087
ED    8,99.00%,WRITE-IN,&nbsp,0,AD 41,2024-11-13_13:13:15.001087
ED    9,81.82%,Yvette D. Clarke,(Democratic),629,AD 41,2024-11-13_13:13:15.001087
ED    9,81.82%,Menachem M. Raitport,(Republican),19,AD 41,2024-11-13_13:13:15.001087
ED    9,81.82%,Menachem M. Raitport,(Conservative),7,AD 41,2024-11-13_13:13:15.001087
ED    9,81.82%,WRITE-IN,&nbsp,1,AD 41,2024-11-13_13:13:15.001087
ED   10,99.00%,Yvette D. Clarke,(Democratic),477,AD 41,2024-11-13_13:13:15.001087
ED   10,99.00%,Menachem M. Raitport,(Republican),22,AD 41,2024-11-13_13:13:15.001087
ED   10,99.00%,Menachem M. Raitport,(Conservative),11,AD 41,2024-11-13_13:13:15.001087
ED   10,99.00%,WRITE-IN,&nbsp,0,AD 41,2024-11-13_13:13:15.001087
ED   11,81.82%,Yvette D. Clarke,(Democratic),553,AD 41,2024-11-13_13:13:15.001087
ED   11,81.82%,Menachem M. Raitport,(Republican),28,AD 41,2024-11-13_13:13:15.001087
ED   11,81.82%,Menachem M. Raitport,(Conservative),9,AD 41,2024-11-13_13:13:15.001087
ED   11,81.82%,WRITE-IN,&nbsp,0,AD 41,2024-11-13_13:13:15.001087
ED   12,92.31%,Yvette D. Clarke,(Democratic),249,AD 41,2024-11-13_13:13:15.001087
ED   12,92.31%,Menachem M. Raitport,(Republican),175,AD 41,2024-11-13_13:13:15.001087
ED   12,92.31%,Menachem M. Raitport,(Conservative),18,AD 41,2024-11-13_13:13:15.001087
ED   12,92.31%,WRITE-IN,&nbsp,9,AD 41,2024-11-13_13:13:15.001087
ED   13,92.31%,Yvette D. Clarke,(Democratic),354,AD 41,2024-11-13_13:13:15.001087
ED   13,92.31%,Menachem M. Raitport,(Republican),57,AD 41,2024-11-13_13:13:15.001087
ED   13,92.31%,Menachem M. Raitport,(Conservative),12,AD 41,2024-11-13_13:13:15.001087
ED   13,92.31%,WRITE-IN,&nbsp,0,AD 41,2024-11-13_13:13:15.001087
ED   14,99.00%,Yvette D. Clarke,(Democratic),123,AD 41,2024-11-13_13:13:15.001087
ED   14,99.00%,Menachem M. Raitport,(Republican),500,AD 41,2024-11-13_13:13:15.001087
ED   14,99.00%,Menachem M. Raitport,(Conservative),65,AD 41,2024-11-13_13:13:15.001087
ED   14,99.00%,WRITE-IN,&nbsp,3,AD 41,2024-11-13_13:13:15.001087
ED   15,99.00%,Yvette D. Clarke,(Democratic),129,AD 41,2024-11-13_13:13:15.001087
ED   15,99.00%,Menachem M. Raitport,(Republican),97,AD 41,2024-11-13_13:13:15.001087
ED   15,99.00%,Menachem M. Raitport,(Conservative),27,AD 41,2024-11-13_13:13:15.001087
ED   15,99.00%,WRITE-IN,&nbsp,0,AD 41,2024-11-13_13:13:15.001087
