AD_num,reported,candidate,party,votes,scrape_time
AD   70,87.63%,Cordell Cleare,(Democratic),8363,2025-07-02_13:54:09.9196
AD   70,87.63%,Valerie Jo Bradley,(Democratic),5241,2025-07-02_13:54:09.9196
AD   70,87.63%,Donna-Marie A. Gibbons,(Democratic),4499,2025-07-02_13:54:09.9196
AD   70,87.63%,Inez E. Dickens,(Democratic),8390,2025-07-02_13:54:09.9196
AD   70,87.63%,D. Dickens Richards,(Democratic),3868,2025-07-02_13:54:09.9196
AD   70,87.63%,Henrietta Lyle,(Democratic),5009,2025-07-02_13:54:09.9196
AD   70,87.63%,Alexis J. Saunders,(Democratic),4269,2025-07-02_13:54:09.9196
AD   70,87.63%,Judith O. Eason,(Democratic),3859,2025-07-02_13:54:09.9196
AD   70,87.63%,Nyles J. Robinson,(Democratic),3511,2025-07-02_13:54:09.9196
AD   70,87.63%,Wilma J. Brown Phillips,(Democratic),4731,2025-07-02_13:54:09.9196
AD   70,87.63%,Keith L.T. Wright,(Democratic),6684,2025-07-02_13:54:09.9196
AD   70,87.63%,Jordan J.G. Wright,(Democratic),5677,2025-07-02_13:54:09.9196
AD   70,87.63%,Corey Ortega,(Democratic),3312,2025-07-02_13:54:09.9196
AD   70,87.63%,Joshua A. Clennon,(Democratic),2037,2025-07-02_13:54:09.9196
AD   70,87.63%,Shana Harmongoff,(Democratic),2513,2025-07-02_13:54:09.9196
AD   70,87.63%,Maria A. Davis,(Democratic),3049,2025-07-02_13:54:09.9196
AD   70,87.63%,Maurice Franklin,(Democratic),1737,2025-07-02_13:54:09.9196
AD   70,87.63%,Michelle P. Booker,(Democratic),3227,2025-07-02_13:54:09.9196
AD   70,87.63%,Alicia Barksdale,(Democratic),2629,2025-07-02_13:54:09.9196
AD   70,87.63%,Rafael A. Calvo,(Democratic),1688,2025-07-02_13:54:09.9196
AD   70,87.63%,Maria Noemi Velez,(Democratic),2939,2025-07-02_13:54:09.9196
AD   70,87.63%,Jane M. Arrendell-Johnson,(Democratic),1847,2025-07-02_13:54:09.9196
AD   70,87.63%,Luis M. Johnson,(Democratic),1485,2025-07-02_13:54:09.9196
AD   70,87.63%,Miosotis Cruz,(Democratic),1624,2025-07-02_13:54:09.9196
AD   70,87.63%,Desmond Cadogan,(Democratic),1427,2025-07-02_13:54:09.9196
AD   70,87.63%,Alexandra Marks,(Democratic),2106,2025-07-02_13:54:09.9196
AD   70,87.63%,Jonathan Brown,(Democratic),1626,2025-07-02_13:54:09.9196
AD   70,87.63%,Ali Diini,(Democratic),1368,2025-07-02_13:54:09.9196
AD   70,87.63%,Connor McGrath,(Democratic),984,2025-07-02_13:54:09.9196
AD   70,87.63%,Debra Green,(Democratic),2445,2025-07-02_13:54:09.9196
AD   70,87.63%,Antonio Calcano,(Democratic),1053,2025-07-02_13:54:09.9196
AD   70,87.63%,Nicole Press,(Democratic),1584,2025-07-02_13:54:09.9196
AD   70,87.63%,Sabrina Bacote,(Democratic),1561,2025-07-02_13:54:09.9196
AD   70,87.63%,Sarhay Acosta,(Democratic),1382,2025-07-02_13:54:09.9196
AD   70,87.63%,Diana Rodriguez,(Democratic),2734,2025-07-02_13:54:09.9196
AD   70,87.63%,T. M. Bumpars-Ebanks,(Democratic),949,2025-07-02_13:54:09.9196
AD   70,87.63%,WRITE-IN,,302,2025-07-02_13:54:09.9196
Total,,Cordell Cleare,(Democratic),8363,2025-07-02_13:54:09.9196
Total,,Valerie Jo Bradley,(Democratic),5241,2025-07-02_13:54:09.9196
Total,,Donna-Marie A. Gibbons,(Democratic),4499,2025-07-02_13:54:09.9196
Total,,Inez E. Dickens,(Democratic),8390,2025-07-02_13:54:09.9196
Total,,D. Dickens Richards,(Democratic),3868,2025-07-02_13:54:09.9196
Total,,Henrietta Lyle,(Democratic),5009,2025-07-02_13:54:09.9196
Total,,Alexis J. Saunders,(Democratic),4269,2025-07-02_13:54:09.9196
Total,,Judith O. Eason,(Democratic),3859,2025-07-02_13:54:09.9196
Total,,Nyles J. Robinson,(Democratic),3511,2025-07-02_13:54:09.9196
Total,,Wilma J. Brown Phillips,(Democratic),4731,2025-07-02_13:54:09.9196
Total,,Keith L.T. Wright,(Democratic),6684,2025-07-02_13:54:09.9196
Total,,Jordan J.G. Wright,(Democratic),5677,2025-07-02_13:54:09.9196
Total,,Corey Ortega,(Democratic),3312,2025-07-02_13:54:09.9196
Total,,Joshua A. Clennon,(Democratic),2037,2025-07-02_13:54:09.9196
Total,,Shana Harmongoff,(Democratic),2513,2025-07-02_13:54:09.9196
Total,,Maria A. Davis,(Democratic),3049,2025-07-02_13:54:09.9196
Total,,Maurice Franklin,(Democratic),1737,2025-07-02_13:54:09.9196
Total,,Michelle P. Booker,(Democratic),3227,2025-07-02_13:54:09.9196
Total,,Alicia Barksdale,(Democratic),2629,2025-07-02_13:54:09.9196
Total,,Rafael A. Calvo,(Democratic),1688,2025-07-02_13:54:09.9196
Total,,Maria Noemi Velez,(Democratic),2939,2025-07-02_13:54:09.9196
Total,,Jane M. Arrendell-Johnson,(Democratic),1847,2025-07-02_13:54:09.9196
Total,,Luis M. Johnson,(Democratic),1485,2025-07-02_13:54:09.9196
Total,,Miosotis Cruz,(Democratic),1624,2025-07-02_13:54:09.9196
Total,,Desmond Cadogan,(Democratic),1427,2025-07-02_13:54:09.9196
Total,,Alexandra Marks,(Democratic),2106,2025-07-02_13:54:09.9196
Total,,Jonathan Brown,(Democratic),1626,2025-07-02_13:54:09.9196
Total,,Ali Diini,(Democratic),1368,2025-07-02_13:54:09.9196
Total,,Connor McGrath,(Democratic),984,2025-07-02_13:54:09.9196
Total,,Debra Green,(Democratic),2445,2025-07-02_13:54:09.9196
Total,,Antonio Calcano,(Democratic),1053,2025-07-02_13:54:09.9196
Total,,Nicole Press,(Democratic),1584,2025-07-02_13:54:09.9196
Total,,Sabrina Bacote,(Democratic),1561,2025-07-02_13:54:09.9196
Total,,Sarhay Acosta,(Democratic),1382,2025-07-02_13:54:09.9196
Total,,Diana Rodriguez,(Democratic),2734,2025-07-02_13:54:09.9196
Total,,T. M. Bumpars-Ebanks,(Democratic),949,2025-07-02_13:54:09.9196
Total,,WRITE-IN,,302,2025-07-02_13:54:09.9196
