ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Cordell Cleare,(Democratic),106,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Valerie Jo Bradley,(Democratic),91,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Donna-Marie A. Gibbons,(Democratic),71,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Inez E. Dickens,(Democratic),117,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,D. Dickens Richards,(Democratic),52,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Henrietta Lyle,(Democratic),74,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Alexis J. Saunders,(Democratic),79,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Judith O. Eason,(Democratic),58,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Nyles J. Robinson,(Democratic),41,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Wilma J. Brown Phillips,(Democratic),72,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Keith L.T. Wright,(Democratic),79,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Jordan J.G. Wright,(Democratic),57,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Corey Ortega,(Democratic),104,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Joshua A. Clennon,(Democratic),48,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Shana Harmongoff,(Democratic),67,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Maria A. Davis,(Democratic),77,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Maurice Franklin,(Democratic),50,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Michelle P. Booker,(Democratic),78,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Alicia Barksdale,(Democratic),73,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Rafael A. Calvo,(Democratic),58,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Maria Noemi Velez,(Democratic),95,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Jane M. Arrendell-Johnson,(Democratic),58,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Luis M. Johnson,(Democratic),56,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Miosotis Cruz,(Democratic),59,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Desmond Cadogan,(Democratic),24,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Alexandra Marks,(Democratic),52,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Jonathan Brown,(Democratic),38,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Ali Diini,(Democratic),39,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Connor McGrath,(Democratic),25,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Debra Green,(Democratic),47,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Antonio Calcano,(Democratic),33,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Nicole Press,(Democratic),43,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Sabrina Bacote,(Democratic),40,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Sarhay Acosta,(Democratic),37,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,Diana Rodriguez,(Democratic),66,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,T. M. Bumpars-Ebanks,(Democratic),22,AD 70,2025-07-02_13:54:09.9196
ED    1,99.00%,WRITE-IN,&nbsp,1,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,Cordell Cleare,(Democratic),52,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,Valerie Jo Bradley,(Democratic),41,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,Donna-Marie A. Gibbons,(Democratic),39,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,Inez E. Dickens,(Democratic),58,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,D. Dickens Richards,(Democratic),31,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,Henrietta Lyle,(Democratic),42,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,Alexis J. Saunders,(Democratic),43,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,Judith O. Eason,(Democratic),33,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,Nyles J. Robinson,(Democratic),27,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,Wilma J. Brown Phillips,(Democratic),43,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,Keith L.T. Wright,(Democratic),38,AD 70,2025-07-02_13:54:09.9196
ED    2,99.00%,Jordan J.G. Wright,(Democratic),41,AD 70,2025-07-02_13:54:09.9196
