AD_num,reported,candidate,party,votes,scrape_time
AD   44,99.00%,Jabari Brisport,(Democratic),5513,2024-11-07_14:17:51.117976
AD   44,99.00%,WRITE-IN,,42,2024-11-07_14:17:51.117976
AD   52,99.00%,Jabari Brisport,(Democratic),1517,2024-11-07_14:17:51.117976
AD   52,99.00%,WRITE-IN,,6,2024-11-07_14:17:51.117976
AD   54,90.91%,Jabari Brisport,(Democratic),64,2024-11-07_14:17:51.117976
AD   54,90.91%,WRITE-IN,,0,2024-11-07_14:17:51.117976
AD   55,98.46%,Jabari Brisport,(Democratic),17443,2024-11-07_14:17:51.117976
AD   55,98.46%,WRITE-IN,,62,2024-11-07_14:17:51.117976
AD   56,97.62%,Jabari Brisport,(Democratic),29469,2024-11-07_14:17:51.117976
AD   56,97.62%,WRITE-IN,,166,2024-11-07_14:17:51.117976
AD   57,98.94%,Jabari Brisport,(Democratic),29248,2024-11-07_14:17:51.117976
AD   57,98.94%,WRITE-IN,,208,2024-11-07_14:17:51.117976
Total,,Jabari Brisport,(Democratic),83254,2024-11-07_14:17:51.117976
Total,,WRITE-IN,,484,2024-11-07_14:17:51.117976
