AD_num,reported,candidate,party,votes,scrape_time
AD   27,99.00%,Sam Berger,(Democratic),19405,2024-11-13_13:14:12.626128
AD   27,99.00%,Angelo King,(Republican),14488,2024-11-13_13:14:12.626128
AD   27,99.00%,WRITE-IN,,98,2024-11-13_13:14:12.626128
Total,,Sam Berger,(Democratic),19405,2024-11-13_13:14:12.626128
Total,,Angelo King,(Republican),14488,2024-11-13_13:14:12.626128
Total,,WRITE-IN,,98,2024-11-13_13:14:12.626128
