AD_num,reported,candidate,party,votes,scrape_time
AD   23,97.71%,YES,,21499,2024-11-13_13:15:26.375558
AD   23,97.71%,NO,,18017,2024-11-13_13:15:26.375558
AD   24,96.80%,YES,,20771,2024-11-13_13:15:26.375558
AD   24,96.80%,NO,,10355,2024-11-13_13:15:26.375558
AD   25,98.20%,YES,,15691,2024-11-13_13:15:26.375558
AD   25,98.20%,NO,,11141,2024-11-13_13:15:26.375558
AD   26,97.20%,YES,,24465,2024-11-13_13:15:26.375558
AD   26,97.20%,NO,,16558,2024-11-13_13:15:26.375558
AD   27,99.00%,YES,,16998,2024-11-13_13:15:26.375558
AD   27,99.00%,NO,,14019,2024-11-13_13:15:26.375558
AD   28,98.40%,YES,,22265,2024-11-13_13:15:26.375558
AD   28,98.40%,NO,,19129,2024-11-13_13:15:26.375558
AD   29,99.00%,YES,,28482,2024-11-13_13:15:26.375558
AD   29,99.00%,NO,,8272,2024-11-13_13:15:26.375558
AD   30,97.09%,YES,,15469,2024-11-13_13:15:26.375558
AD   30,97.09%,NO,,9570,2024-11-13_13:15:26.375558
AD   31,98.40%,YES,,21122,2024-11-13_13:15:26.375558
AD   31,98.40%,NO,,6195,2024-11-13_13:15:26.375558
AD   32,98.96%,YES,,24801,2024-11-13_13:15:26.375558
AD   32,98.96%,NO,,6766,2024-11-13_13:15:26.375558
AD   33,93.62%,YES,,29290,2024-11-13_13:15:26.375558
AD   33,93.62%,NO,,9563,2024-11-13_13:15:26.375558
AD   34,93.88%,YES,,16852,2024-11-13_13:15:26.375558
AD   34,93.88%,NO,,12738,2024-11-13_13:15:26.375558
AD   35,99.00%,YES,,14647,2024-11-13_13:15:26.375558
AD   35,99.00%,NO,,6918,2024-11-13_13:15:26.375558
AD   36,99.00%,YES,,19973,2024-11-13_13:15:26.375558
AD   36,99.00%,NO,,19791,2024-11-13_13:15:26.375558
AD   37,98.35%,YES,,18491,2024-11-13_13:15:26.375558
AD   37,98.35%,NO,,18559,2024-11-13_13:15:26.375558
AD   38,97.73%,YES,,16975,2024-11-13_13:15:26.375558
AD   38,97.73%,NO,,9799,2024-11-13_13:15:26.375558
AD   39,94.95%,YES,,13093,2024-11-13_13:15:26.375558
AD   39,94.95%,NO,,9519,2024-11-13_13:15:26.375558
AD   40,96.83%,YES,,12307,2024-11-13_13:15:26.375558
AD   40,96.83%,NO,,7785,2024-11-13_13:15:26.375558
AD   41,96.83%,YES,,16876,2024-11-13_13:15:26.375558
AD   41,96.83%,NO,,13907,2024-11-13_13:15:26.375558
AD   42,97.00%,YES,,19191,2024-11-13_13:15:26.375558
AD   42,97.00%,NO,,12537,2024-11-13_13:15:26.375558
AD   43,99.00%,YES,,21234,2024-11-13_13:15:26.375558
AD   43,99.00%,NO,,18105,2024-11-13_13:15:26.375558
AD   44,96.67%,YES,,16634,2024-11-13_13:15:26.375558
AD   44,96.67%,NO,,29495,2024-11-13_13:15:26.375558
AD   45,98.92%,YES,,9761,2024-11-13_13:15:26.375558
AD   45,98.92%,NO,,13180,2024-11-13_13:15:26.375558
AD   46,95.08%,YES,,15766,2024-11-13_13:15:26.375558
AD   46,95.08%,NO,,13844,2024-11-13_13:15:26.375558
AD   47,99.00%,YES,,10182,2024-11-13_13:15:26.375558
AD   47,99.00%,NO,,10298,2024-11-13_13:15:26.375558
AD   48,98.78%,YES,,6847,2024-11-13_13:15:26.375558
AD   48,98.78%,NO,,15568,2024-11-13_13:15:26.375558
AD   49,98.75%,YES,,8075,2024-11-13_13:15:26.375558
AD   49,98.75%,NO,,7786,2024-11-13_13:15:26.375558
AD   50,99.00%,YES,,14882,2024-11-13_13:15:26.375558
AD   50,99.00%,NO,,22517,2024-11-13_13:15:26.375558
AD   51,95.79%,YES,,10882,2024-11-13_13:15:26.375558
AD   51,95.79%,NO,,12100,2024-11-13_13:15:26.375558
AD   52,99.00%,YES,,21190,2024-11-13_13:15:26.375558
AD   52,99.00%,NO,,36984,2024-11-13_13:15:26.375558
AD   53,99.00%,YES,,15339,2024-11-13_13:15:26.375558
AD   53,99.00%,NO,,16297,2024-11-13_13:15:26.375558
AD   54,97.83%,YES,,13681,2024-11-13_13:15:26.375558
AD   54,97.83%,NO,,7680,2024-11-13_13:15:26.375558
AD   55,98.96%,YES,,17288,2024-11-13_13:15:26.375558
AD   55,98.96%,NO,,6390,2024-11-13_13:15:26.375558
AD   56,98.15%,YES,,20015,2024-11-13_13:15:26.375558
AD   56,98.15%,NO,,15512,2024-11-13_13:15:26.375558
AD   57,98.46%,YES,,19905,2024-11-13_13:15:26.375558
AD   57,98.46%,NO,,25141,2024-11-13_13:15:26.375558
AD   58,98.47%,YES,,23048,2024-11-13_13:15:26.375558
AD   58,98.47%,NO,,6236,2024-11-13_13:15:26.375558
AD   59,98.17%,YES,,20926,2024-11-13_13:15:26.375558
AD   59,98.17%,NO,,11545,2024-11-13_13:15:26.375558
AD   60,96.30%,YES,,19195,2024-11-13_13:15:26.375558
AD   60,96.30%,NO,,5493,2024-11-13_13:15:26.375558
AD   61,96.27%,YES,,23189,2024-11-13_13:15:26.375558
AD   61,96.27%,NO,,14561,2024-11-13_13:15:26.375558
AD   62,99.00%,YES,,26411,2024-11-13_13:15:26.375558
AD   62,99.00%,NO,,31089,2024-11-13_13:15:26.375558
AD   63,99.00%,YES,,25134,2024-11-13_13:15:26.375558
AD   63,99.00%,NO,,19450,2024-11-13_13:15:26.375558
AD   64,97.83%,YES,,22940,2024-11-13_13:15:26.375558
AD   64,97.83%,NO,,22619,2024-11-13_13:15:26.375558
AD   65,97.17%,YES,,16785,2024-11-13_13:15:26.375558
AD   65,97.17%,NO,,16735,2024-11-13_13:15:26.375558
AD   66,99.00%,YES,,20299,2024-11-13_13:15:26.375558
AD   66,99.00%,NO,,28630,2024-11-13_13:15:26.375558
AD   67,98.10%,YES,,23642,2024-11-13_13:15:26.375558
AD   67,98.10%,NO,,29699,2024-11-13_13:15:26.375558
AD   68,96.04%,YES,,19432,2024-11-13_13:15:26.375558
AD   68,96.04%,NO,,11478,2024-11-13_13:15:26.375558
AD   69,94.51%,YES,,20526,2024-11-13_13:15:26.375558
AD   69,94.51%,NO,,29041,2024-11-13_13:15:26.375558
AD   70,98.08%,YES,,25568,2024-11-13_13:15:26.375558
AD   70,98.08%,NO,,15518,2024-11-13_13:15:26.375558
AD   71,98.23%,YES,,21333,2024-11-13_13:15:26.375558
AD   71,98.23%,NO,,15992,2024-11-13_13:15:26.375558
AD   72,94.57%,YES,,17744,2024-11-13_13:15:26.375558
AD   72,94.57%,NO,,10662,2024-11-13_13:15:26.375558
AD   73,97.20%,YES,,25691,2024-11-13_13:15:26.375558
AD   73,97.20%,NO,,25574,2024-11-13_13:15:26.375558
AD   74,99.00%,YES,,21303,2024-11-13_13:15:26.375558
AD   74,99.00%,NO,,23282,2024-11-13_13:15:26.375558
AD   75,97.17%,YES,,20805,2024-11-13_13:15:26.375558
AD   75,97.17%,NO,,23432,2024-11-13_13:15:26.375558
