AD_num,reported,candidate,party,votes,scrape_time
AD   36,99.00%,Zohran Kwame Mamdani,(Democratic),27553,2024-11-13_13:14:16.576924
AD   36,99.00%,Zohran Kwame Mamdani,(Working Families),7279,2024-11-13_13:14:16.576924
AD   36,99.00%,WRITE-IN,,551,2024-11-13_13:14:16.576924
Total,,Zohran Kwame Mamdani,(Democratic),27553,2024-11-13_13:14:16.576924
Total,,Zohran Kwame Mamdani,(Working Families),7279,2024-11-13_13:14:16.576924
Total,,WRITE-IN,,551,2024-11-13_13:14:16.576924
