AD_num,reported,candidate,party,votes,scrape_time
AD   57,98.46%,Phara Souffrant Forrest,(Democratic),44240,2024-11-13_13:14:26.618811
AD   57,98.46%,WRITE-IN,,297,2024-11-13_13:14:26.618811
Total,,Phara Souffrant Forrest,(Democratic),44240,2024-11-13_13:14:26.618811
Total,,WRITE-IN,,297,2024-11-13_13:14:26.618811
