ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Phara Souffrant Forrest,(Democratic),386,AD 57,2024-11-13_13:14:26.618811
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 57,2024-11-13_13:14:26.618811
ED    2,99.00%,Phara Souffrant Forrest,(Democratic),389,AD 57,2024-11-13_13:14:26.618811
ED    2,99.00%,WRITE-IN,&nbsp,3,AD 57,2024-11-13_13:14:26.618811
ED    3,99.00%,Phara Souffrant Forrest,(Democratic),374,AD 57,2024-11-13_13:14:26.618811
ED    3,99.00%,WRITE-IN,&nbsp,3,AD 57,2024-11-13_13:14:26.618811
ED    4,99.00%,Phara Souffrant Forrest,(Democratic),371,AD 57,2024-11-13_13:14:26.618811
ED    4,99.00%,WRITE-IN,&nbsp,2,AD 57,2024-11-13_13:14:26.618811
ED    5,99.00%,Phara Souffrant Forrest,(Democratic),210,AD 57,2024-11-13_13:14:26.618811
ED    5,99.00%,WRITE-IN,&nbsp,0,AD 57,2024-11-13_13:14:26.618811
ED    6,99.00%,Phara Souffrant Forrest,(Democratic),254,AD 57,2024-11-13_13:14:26.618811
ED    6,99.00%,WRITE-IN,&nbsp,1,AD 57,2024-11-13_13:14:26.618811
ED    7,99.00%,Phara Souffrant Forrest,(Democratic),279,AD 57,2024-11-13_13:14:26.618811
ED    7,99.00%,WRITE-IN,&nbsp,1,AD 57,2024-11-13_13:14:26.618811
ED    8,99.00%,Phara Souffrant Forrest,(Democratic),719,AD 57,2024-11-13_13:14:26.618811
ED    8,99.00%,WRITE-IN,&nbsp,5,AD 57,2024-11-13_13:14:26.618811
ED    9,99.00%,Phara Souffrant Forrest,(Democratic),599,AD 57,2024-11-13_13:14:26.618811
ED    9,99.00%,WRITE-IN,&nbsp,3,AD 57,2024-11-13_13:14:26.618811
ED   10,99.00%,Phara Souffrant Forrest,(Democratic),930,AD 57,2024-11-13_13:14:26.618811
ED   10,99.00%,WRITE-IN,&nbsp,4,AD 57,2024-11-13_13:14:26.618811
ED   11,99.00%,Phara Souffrant Forrest,(Democratic),835,AD 57,2024-11-13_13:14:26.618811
ED   11,99.00%,WRITE-IN,&nbsp,7,AD 57,2024-11-13_13:14:26.618811
ED   12,99.00%,Phara Souffrant Forrest,(Democratic),141,AD 57,2024-11-13_13:14:26.618811
ED   12,99.00%,WRITE-IN,&nbsp,1,AD 57,2024-11-13_13:14:26.618811
ED   13,99.00%,Phara Souffrant Forrest,(Democratic),176,AD 57,2024-11-13_13:14:26.618811
ED   13,99.00%,WRITE-IN,&nbsp,16,AD 57,2024-11-13_13:14:26.618811
ED   14,99.00%,Phara Souffrant Forrest,(Democratic),227,AD 57,2024-11-13_13:14:26.618811
ED   14,99.00%,WRITE-IN,&nbsp,5,AD 57,2024-11-13_13:14:26.618811
ED   15,99.00%,Phara Souffrant Forrest,(Democratic),656,AD 57,2024-11-13_13:14:26.618811
ED   15,99.00%,WRITE-IN,&nbsp,11,AD 57,2024-11-13_13:14:26.618811
ED   16,99.00%,Phara Souffrant Forrest,(Democratic),660,AD 57,2024-11-13_13:14:26.618811
ED   16,99.00%,WRITE-IN,&nbsp,6,AD 57,2024-11-13_13:14:26.618811
ED   17,99.00%,Phara Souffrant Forrest,(Democratic),1210,AD 57,2024-11-13_13:14:26.618811
ED   17,99.00%,WRITE-IN,&nbsp,8,AD 57,2024-11-13_13:14:26.618811
ED   18,99.00%,Phara Souffrant Forrest,(Democratic),362,AD 57,2024-11-13_13:14:26.618811
ED   18,99.00%,WRITE-IN,&nbsp,4,AD 57,2024-11-13_13:14:26.618811
ED   19,99.00%,Phara Souffrant Forrest,(Democratic),831,AD 57,2024-11-13_13:14:26.618811
ED   19,99.00%,WRITE-IN,&nbsp,4,AD 57,2024-11-13_13:14:26.618811
ED   20,99.00%,Phara Souffrant Forrest,(Democratic),713,AD 57,2024-11-13_13:14:26.618811
ED   20,99.00%,WRITE-IN,&nbsp,6,AD 57,2024-11-13_13:14:26.618811
ED   21,99.00%,Phara Souffrant Forrest,(Democratic),648,AD 57,2024-11-13_13:14:26.618811
ED   21,99.00%,WRITE-IN,&nbsp,4,AD 57,2024-11-13_13:14:26.618811
ED   22,99.00%,Phara Souffrant Forrest,(Democratic),788,AD 57,2024-11-13_13:14:26.618811
ED   22,99.00%,WRITE-IN,&nbsp,2,AD 57,2024-11-13_13:14:26.618811
ED   23,99.00%,Phara Souffrant Forrest,(Democratic),758,AD 57,2024-11-13_13:14:26.618811
ED   23,99.00%,WRITE-IN,&nbsp,5,AD 57,2024-11-13_13:14:26.618811
ED   24,99.00%,Phara Souffrant Forrest,(Democratic),424,AD 57,2024-11-13_13:14:26.618811
ED   24,99.00%,WRITE-IN,&nbsp,3,AD 57,2024-11-13_13:14:26.618811
ED   25,99.00%,Phara Souffrant Forrest,(Democratic),378,AD 57,2024-11-13_13:14:26.618811
ED   25,99.00%,WRITE-IN,&nbsp,12,AD 57,2024-11-13_13:14:26.618811
ED   26,99.00%,Phara Souffrant Forrest,(Democratic),540,AD 57,2024-11-13_13:14:26.618811
ED   26,99.00%,WRITE-IN,&nbsp,3,AD 57,2024-11-13_13:14:26.618811
ED   27,99.00%,Phara Souffrant Forrest,(Democratic),805,AD 57,2024-11-13_13:14:26.618811
ED   27,99.00%,WRITE-IN,&nbsp,5,AD 57,2024-11-13_13:14:26.618811
ED   28,99.00%,Phara Souffrant Forrest,(Democratic),870,AD 57,2024-11-13_13:14:26.618811
ED   28,99.00%,WRITE-IN,&nbsp,11,AD 57,2024-11-13_13:14:26.618811
ED   29,99.00%,Phara Souffrant Forrest,(Democratic),681,AD 57,2024-11-13_13:14:26.618811
ED   29,99.00%,WRITE-IN,&nbsp,9,AD 57,2024-11-13_13:14:26.618811
ED   30,99.00%,Phara Souffrant Forrest,(Democratic),952,AD 57,2024-11-13_13:14:26.618811
ED   30,99.00%,WRITE-IN,&nbsp,4,AD 57,2024-11-13_13:14:26.618811
ED   31,99.00%,Phara Souffrant Forrest,(Democratic),496,AD 57,2024-11-13_13:14:26.618811
ED   31,99.00%,WRITE-IN,&nbsp,2,AD 57,2024-11-13_13:14:26.618811
ED   32,99.00%,Phara Souffrant Forrest,(Democratic),583,AD 57,2024-11-13_13:14:26.618811
ED   32,99.00%,WRITE-IN,&nbsp,1,AD 57,2024-11-13_13:14:26.618811
ED   33,99.00%,Phara Souffrant Forrest,(Democratic),792,AD 57,2024-11-13_13:14:26.618811
ED   33,99.00%,WRITE-IN,&nbsp,5,AD 57,2024-11-13_13:14:26.618811
ED   34,99.00%,Phara Souffrant Forrest,(Democratic),867,AD 57,2024-11-13_13:14:26.618811
ED   34,99.00%,WRITE-IN,&nbsp,4,AD 57,2024-11-13_13:14:26.618811
ED   35,99.00%,Phara Souffrant Forrest,(Democratic),743,AD 57,2024-11-13_13:14:26.618811
ED   35,99.00%,WRITE-IN,&nbsp,2,AD 57,2024-11-13_13:14:26.618811
ED   36,99.00%,Phara Souffrant Forrest,(Democratic),744,AD 57,2024-11-13_13:14:26.618811
ED   36,99.00%,WRITE-IN,&nbsp,5,AD 57,2024-11-13_13:14:26.618811
ED   37,99.00%,Phara Souffrant Forrest,(Democratic),858,AD 57,2024-11-13_13:14:26.618811
ED   37,99.00%,WRITE-IN,&nbsp,6,AD 57,2024-11-13_13:14:26.618811
ED   38,99.00%,Phara Souffrant Forrest,(Democratic),579,AD 57,2024-11-13_13:14:26.618811
ED   38,99.00%,WRITE-IN,&nbsp,9,AD 57,2024-11-13_13:14:26.618811
ED   39,99.00%,Phara Souffrant Forrest,(Democratic),485,AD 57,2024-11-13_13:14:26.618811
ED   39,99.00%,WRITE-IN,&nbsp,2,AD 57,2024-11-13_13:14:26.618811
ED   40,99.00%,Phara Souffrant Forrest,(Democratic),454,AD 57,2024-11-13_13:14:26.618811
ED   40,99.00%,WRITE-IN,&nbsp,3,AD 57,2024-11-13_13:14:26.618811
ED   41,99.00%,Phara Souffrant Forrest,(Democratic),442,AD 57,2024-11-13_13:14:26.618811
ED   41,99.00%,WRITE-IN,&nbsp,2,AD 57,2024-11-13_13:14:26.618811
ED   42,99.00%,Phara Souffrant Forrest,(Democratic),448,AD 57,2024-11-13_13:14:26.618811
ED   42,99.00%,WRITE-IN,&nbsp,1,AD 57,2024-11-13_13:14:26.618811
ED   43,99.00%,Phara Souffrant Forrest,(Democratic),943,AD 57,2024-11-13_13:14:26.618811
ED   43,99.00%,WRITE-IN,&nbsp,10,AD 57,2024-11-13_13:14:26.618811
ED   44,99.00%,Phara Souffrant Forrest,(Democratic),736,AD 57,2024-11-13_13:14:26.618811
ED   44,99.00%,WRITE-IN,&nbsp,3,AD 57,2024-11-13_13:14:26.618811
ED   45,99.00%,Phara Souffrant Forrest,(Democratic),590,AD 57,2024-11-13_13:14:26.618811
ED   45,99.00%,WRITE-IN,&nbsp,4,AD 57,2024-11-13_13:14:26.618811
ED   46,88.89%,Phara Souffrant Forrest,(Democratic),795,AD 57,2024-11-13_13:14:26.618811
ED   46,88.89%,WRITE-IN,&nbsp,3,AD 57,2024-11-13_13:14:26.618811
ED   47,88.89%,Phara Souffrant Forrest,(Democratic),857,AD 57,2024-11-13_13:14:26.618811
ED   47,88.89%,WRITE-IN,&nbsp,6,AD 57,2024-11-13_13:14:26.618811
ED   48,99.00%,Phara Souffrant Forrest,(Democratic),915,AD 57,2024-11-13_13:14:26.618811
ED   48,99.00%,WRITE-IN,&nbsp,4,AD 57,2024-11-13_13:14:26.618811
ED   49,88.89%,Phara Souffrant Forrest,(Democratic),951,AD 57,2024-11-13_13:14:26.618811
ED   49,88.89%,WRITE-IN,&nbsp,3,AD 57,2024-11-13_13:14:26.618811
ED   50,88.89%,Phara Souffrant Forrest,(Democratic),775,AD 57,2024-11-13_13:14:26.618811
ED   50,88.89%,WRITE-IN,&nbsp,2,AD 57,2024-11-13_13:14:26.618811
ED   51,99.00%,Phara Souffrant Forrest,(Democratic),1097,AD 57,2024-11-13_13:14:26.618811
ED   51,99.00%,WRITE-IN,&nbsp,3,AD 57,2024-11-13_13:14:26.618811
ED   52,99.00%,Phara Souffrant Forrest,(Democratic),634,AD 57,2024-11-13_13:14:26.618811
ED   52,99.00%,WRITE-IN,&nbsp,2,AD 57,2024-11-13_13:14:26.618811
