AD_num,reported,candidate,party,votes,scrape_time
AD   60,96.30%,Nikki Lucas,(Democratic),27038,2024-11-13_13:14:27.658879
AD   60,96.30%,WRITE-IN,,88,2024-11-13_13:14:27.658879
Total,,Nikki Lucas,(Democratic),27038,2024-11-13_13:14:27.658879
Total,,WRITE-IN,,88,2024-11-13_13:14:27.658879
