ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    2,99.00%,Shahana K. Hanif,(Democratic),380,AD 44,2025-07-02_13:53:48.762235
ED    2,99.00%,Nickie Kane,(Democratic),16,AD 44,2025-07-02_13:53:48.762235
ED    2,99.00%,Maya Kornberg,(Democratic),94,AD 44,2025-07-02_13:53:48.762235
ED    2,99.00%,WRITE-IN,&nbsp,3,AD 44,2025-07-02_13:53:48.762235
ED    3,99.00%,Shahana K. Hanif,(Democratic),113,AD 44,2025-07-02_13:53:48.762235
ED    3,99.00%,Nickie Kane,(Democratic),6,AD 44,2025-07-02_13:53:48.762235
ED    3,99.00%,Maya Kornberg,(Democratic),32,AD 44,2025-07-02_13:53:48.762235
ED    3,99.00%,WRITE-IN,&nbsp,1,AD 44,2025-07-02_13:53:48.762235
ED   17,99.00%,Shahana K. Hanif,(Democratic),554,AD 44,2025-07-02_13:53:48.762235
ED   17,99.00%,Nickie Kane,(Democratic),24,AD 44,2025-07-02_13:53:48.762235
ED   17,99.00%,Maya Kornberg,(Democratic),201,AD 44,2025-07-02_13:53:48.762235
ED   17,99.00%,WRITE-IN,&nbsp,6,AD 44,2025-07-02_13:53:48.762235
ED   18,99.00%,Shahana K. Hanif,(Democratic),419,AD 44,2025-07-02_13:53:48.762235
ED   18,99.00%,Nickie Kane,(Democratic),10,AD 44,2025-07-02_13:53:48.762235
ED   18,99.00%,Maya Kornberg,(Democratic),102,AD 44,2025-07-02_13:53:48.762235
ED   18,99.00%,WRITE-IN,&nbsp,5,AD 44,2025-07-02_13:53:48.762235
ED   19,99.00%,Shahana K. Hanif,(Democratic),264,AD 44,2025-07-02_13:53:48.762235
ED   19,99.00%,Nickie Kane,(Democratic),11,AD 44,2025-07-02_13:53:48.762235
ED   19,99.00%,Maya Kornberg,(Democratic),95,AD 44,2025-07-02_13:53:48.762235
ED   19,99.00%,WRITE-IN,&nbsp,3,AD 44,2025-07-02_13:53:48.762235
ED   22,99.00%,Shahana K. Hanif,(Democratic),349,AD 44,2025-07-02_13:53:48.762235
ED   22,99.00%,Nickie Kane,(Democratic),15,AD 44,2025-07-02_13:53:48.762235
ED   22,99.00%,Maya Kornberg,(Democratic),113,AD 44,2025-07-02_13:53:48.762235
ED   22,99.00%,WRITE-IN,&nbsp,1,AD 44,2025-07-02_13:53:48.762235
ED   23,99.00%,Shahana K. Hanif,(Democratic),517,AD 44,2025-07-02_13:53:48.762235
ED   23,99.00%,Nickie Kane,(Democratic),21,AD 44,2025-07-02_13:53:48.762235
ED   23,99.00%,Maya Kornberg,(Democratic),174,AD 44,2025-07-02_13:53:48.762235
ED   23,99.00%,WRITE-IN,&nbsp,5,AD 44,2025-07-02_13:53:48.762235
ED   24,99.00%,Shahana K. Hanif,(Democratic),338,AD 44,2025-07-02_13:53:48.762235
ED   24,99.00%,Nickie Kane,(Democratic),20,AD 44,2025-07-02_13:53:48.762235
ED   24,99.00%,Maya Kornberg,(Democratic),194,AD 44,2025-07-02_13:53:48.762235
ED   24,99.00%,WRITE-IN,&nbsp,5,AD 44,2025-07-02_13:53:48.762235
ED   25,99.00%,Shahana K. Hanif,(Democratic),450,AD 44,2025-07-02_13:53:48.762235
ED   25,99.00%,Nickie Kane,(Democratic),18,AD 44,2025-07-02_13:53:48.762235
ED   25,99.00%,Maya Kornberg,(Democratic),240,AD 44,2025-07-02_13:53:48.762235
ED   25,99.00%,WRITE-IN,&nbsp,5,AD 44,2025-07-02_13:53:48.762235
ED   26,99.00%,Shahana K. Hanif,(Democratic),384,AD 44,2025-07-02_13:53:48.762235
ED   26,99.00%,Nickie Kane,(Democratic),12,AD 44,2025-07-02_13:53:48.762235
ED   26,99.00%,Maya Kornberg,(Democratic),182,AD 44,2025-07-02_13:53:48.762235
ED   26,99.00%,WRITE-IN,&nbsp,2,AD 44,2025-07-02_13:53:48.762235
ED   27,99.00%,Shahana K. Hanif,(Democratic),403,AD 44,2025-07-02_13:53:48.762235
ED   27,99.00%,Nickie Kane,(Democratic),28,AD 44,2025-07-02_13:53:48.762235
ED   27,99.00%,Maya Kornberg,(Democratic),187,AD 44,2025-07-02_13:53:48.762235
ED   27,99.00%,WRITE-IN,&nbsp,6,AD 44,2025-07-02_13:53:48.762235
ED   28,99.00%,Shahana K. Hanif,(Democratic),486,AD 44,2025-07-02_13:53:48.762235
ED   28,99.00%,Nickie Kane,(Democratic),14,AD 44,2025-07-02_13:53:48.762235
ED   28,99.00%,Maya Kornberg,(Democratic),151,AD 44,2025-07-02_13:53:48.762235
ED   28,99.00%,WRITE-IN,&nbsp,0,AD 44,2025-07-02_13:53:48.762235
ED   29,99.00%,Shahana K. Hanif,(Democratic),494,AD 44,2025-07-02_13:53:48.762235
ED   29,99.00%,Nickie Kane,(Democratic),18,AD 44,2025-07-02_13:53:48.762235
ED   29,99.00%,Maya Kornberg,(Democratic),215,AD 44,2025-07-02_13:53:48.762235
ED   29,99.00%,WRITE-IN,&nbsp,4,AD 44,2025-07-02_13:53:48.762235
ED   30,99.00%,Shahana K. Hanif,(Democratic),394,AD 44,2025-07-02_13:53:48.762235
ED   30,99.00%,Nickie Kane,(Democratic),18,AD 44,2025-07-02_13:53:48.762235
ED   30,99.00%,Maya Kornberg,(Democratic),194,AD 44,2025-07-02_13:53:48.762235
ED   30,99.00%,WRITE-IN,&nbsp,0,AD 44,2025-07-02_13:53:48.762235
ED   31,99.00%,Shahana K. Hanif,(Democratic),519,AD 44,2025-07-02_13:53:48.762235
ED   31,99.00%,Nickie Kane,(Democratic),16,AD 44,2025-07-02_13:53:48.762235
ED   31,99.00%,Maya Kornberg,(Democratic),179,AD 44,2025-07-02_13:53:48.762235
ED   31,99.00%,WRITE-IN,&nbsp,1,AD 44,2025-07-02_13:53:48.762235
ED   32,99.00%,Shahana K. Hanif,(Democratic),491,AD 44,2025-07-02_13:53:48.762235
ED   32,99.00%,Nickie Kane,(Democratic),14,AD 44,2025-07-02_13:53:48.762235
ED   32,99.00%,Maya Kornberg,(Democratic),169,AD 44,2025-07-02_13:53:48.762235
ED   32,99.00%,WRITE-IN,&nbsp,4,AD 44,2025-07-02_13:53:48.762235
ED   33,99.00%,Shahana K. Hanif,(Democratic),419,AD 44,2025-07-02_13:53:48.762235
ED   33,99.00%,Nickie Kane,(Democratic),20,AD 44,2025-07-02_13:53:48.762235
