ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Edward Gibbs,(Democratic),436,AD 68,2024-11-13_13:14:31.040476
ED    1,99.00%,WRITE-IN,&nbsp,2,AD 68,2024-11-13_13:14:31.040476
ED    2,99.00%,Edward Gibbs,(Democratic),380,AD 68,2024-11-13_13:14:31.040476
ED    2,99.00%,WRITE-IN,&nbsp,2,AD 68,2024-11-13_13:14:31.040476
ED    3,99.00%,Edward Gibbs,(Democratic),274,AD 68,2024-11-13_13:14:31.040476
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 68,2024-11-13_13:14:31.040476
ED    4,87.50%,Edward Gibbs,(Democratic),504,AD 68,2024-11-13_13:14:31.040476
ED    4,87.50%,WRITE-IN,&nbsp,5,AD 68,2024-11-13_13:14:31.040476
ED    5,99.00%,Edward Gibbs,(Democratic),373,AD 68,2024-11-13_13:14:31.040476
ED    5,99.00%,WRITE-IN,&nbsp,5,AD 68,2024-11-13_13:14:31.040476
ED    6,87.50%,Edward Gibbs,(Democratic),391,AD 68,2024-11-13_13:14:31.040476
ED    6,87.50%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
ED    7,87.50%,Edward Gibbs,(Democratic),276,AD 68,2024-11-13_13:14:31.040476
ED    7,87.50%,WRITE-IN,&nbsp,2,AD 68,2024-11-13_13:14:31.040476
ED    8,87.50%,Edward Gibbs,(Democratic),781,AD 68,2024-11-13_13:14:31.040476
ED    8,87.50%,WRITE-IN,&nbsp,22,AD 68,2024-11-13_13:14:31.040476
ED    9,99.00%,Edward Gibbs,(Democratic),181,AD 68,2024-11-13_13:14:31.040476
ED    9,99.00%,WRITE-IN,&nbsp,3,AD 68,2024-11-13_13:14:31.040476
ED   10,99.00%,Edward Gibbs,(Democratic),309,AD 68,2024-11-13_13:14:31.040476
ED   10,99.00%,WRITE-IN,&nbsp,1,AD 68,2024-11-13_13:14:31.040476
ED   11,99.00%,Edward Gibbs,(Democratic),503,AD 68,2024-11-13_13:14:31.040476
ED   11,99.00%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
ED   12,71.43%,Edward Gibbs,(Democratic),306,AD 68,2024-11-13_13:14:31.040476
ED   12,71.43%,WRITE-IN,&nbsp,1,AD 68,2024-11-13_13:14:31.040476
ED   13,71.43%,Edward Gibbs,(Democratic),389,AD 68,2024-11-13_13:14:31.040476
ED   13,71.43%,WRITE-IN,&nbsp,12,AD 68,2024-11-13_13:14:31.040476
ED   14,99.00%,Edward Gibbs,(Democratic),293,AD 68,2024-11-13_13:14:31.040476
ED   14,99.00%,WRITE-IN,&nbsp,3,AD 68,2024-11-13_13:14:31.040476
ED   15,99.00%,Edward Gibbs,(Democratic),287,AD 68,2024-11-13_13:14:31.040476
ED   15,99.00%,WRITE-IN,&nbsp,2,AD 68,2024-11-13_13:14:31.040476
ED   16,99.00%,Edward Gibbs,(Democratic),308,AD 68,2024-11-13_13:14:31.040476
ED   16,99.00%,WRITE-IN,&nbsp,0,AD 68,2024-11-13_13:14:31.040476
ED   17,99.00%,Edward Gibbs,(Democratic),475,AD 68,2024-11-13_13:14:31.040476
ED   17,99.00%,WRITE-IN,&nbsp,5,AD 68,2024-11-13_13:14:31.040476
ED   18,99.00%,Edward Gibbs,(Democratic),272,AD 68,2024-11-13_13:14:31.040476
ED   18,99.00%,WRITE-IN,&nbsp,5,AD 68,2024-11-13_13:14:31.040476
ED   19,87.50%,Edward Gibbs,(Democratic),377,AD 68,2024-11-13_13:14:31.040476
ED   19,87.50%,WRITE-IN,&nbsp,3,AD 68,2024-11-13_13:14:31.040476
ED   20,99.00%,Edward Gibbs,(Democratic),441,AD 68,2024-11-13_13:14:31.040476
ED   20,99.00%,WRITE-IN,&nbsp,3,AD 68,2024-11-13_13:14:31.040476
ED   21,99.00%,Edward Gibbs,(Democratic),562,AD 68,2024-11-13_13:14:31.040476
ED   21,99.00%,WRITE-IN,&nbsp,29,AD 68,2024-11-13_13:14:31.040476
ED   22,99.00%,Edward Gibbs,(Democratic),294,AD 68,2024-11-13_13:14:31.040476
ED   22,99.00%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
ED   23,99.00%,Edward Gibbs,(Democratic),326,AD 68,2024-11-13_13:14:31.040476
ED   23,99.00%,WRITE-IN,&nbsp,0,AD 68,2024-11-13_13:14:31.040476
ED   24,99.00%,Edward Gibbs,(Democratic),26,AD 68,2024-11-13_13:14:31.040476
ED   24,99.00%,WRITE-IN,&nbsp,0,AD 68,2024-11-13_13:14:31.040476
ED   25,99.00%,Edward Gibbs,(Democratic),444,AD 68,2024-11-13_13:14:31.040476
ED   25,99.00%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
ED   26,99.00%,Edward Gibbs,(Democratic),312,AD 68,2024-11-13_13:14:31.040476
ED   26,99.00%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
ED   27,99.00%,Edward Gibbs,(Democratic),303,AD 68,2024-11-13_13:14:31.040476
ED   27,99.00%,WRITE-IN,&nbsp,2,AD 68,2024-11-13_13:14:31.040476
ED   28,99.00%,Edward Gibbs,(Democratic),561,AD 68,2024-11-13_13:14:31.040476
ED   28,99.00%,WRITE-IN,&nbsp,10,AD 68,2024-11-13_13:14:31.040476
ED   29,99.00%,Edward Gibbs,(Democratic),528,AD 68,2024-11-13_13:14:31.040476
ED   29,99.00%,WRITE-IN,&nbsp,7,AD 68,2024-11-13_13:14:31.040476
ED   30,99.00%,Edward Gibbs,(Democratic),281,AD 68,2024-11-13_13:14:31.040476
ED   30,99.00%,WRITE-IN,&nbsp,3,AD 68,2024-11-13_13:14:31.040476
ED   31,99.00%,Edward Gibbs,(Democratic),372,AD 68,2024-11-13_13:14:31.040476
ED   31,99.00%,WRITE-IN,&nbsp,8,AD 68,2024-11-13_13:14:31.040476
ED   32,99.00%,Edward Gibbs,(Democratic),566,AD 68,2024-11-13_13:14:31.040476
ED   32,99.00%,WRITE-IN,&nbsp,15,AD 68,2024-11-13_13:14:31.040476
ED   33,99.00%,Edward Gibbs,(Democratic),673,AD 68,2024-11-13_13:14:31.040476
ED   33,99.00%,WRITE-IN,&nbsp,11,AD 68,2024-11-13_13:14:31.040476
ED   34,99.00%,Edward Gibbs,(Democratic),399,AD 68,2024-11-13_13:14:31.040476
ED   34,99.00%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
ED   35,60.00%,Edward Gibbs,(Democratic),445,AD 68,2024-11-13_13:14:31.040476
ED   35,60.00%,WRITE-IN,&nbsp,3,AD 68,2024-11-13_13:14:31.040476
ED   36,99.00%,Edward Gibbs,(Democratic),332,AD 68,2024-11-13_13:14:31.040476
ED   36,99.00%,WRITE-IN,&nbsp,2,AD 68,2024-11-13_13:14:31.040476
ED   37,60.00%,Edward Gibbs,(Democratic),453,AD 68,2024-11-13_13:14:31.040476
ED   37,60.00%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
ED   38,60.00%,Edward Gibbs,(Democratic),387,AD 68,2024-11-13_13:14:31.040476
ED   38,60.00%,WRITE-IN,&nbsp,2,AD 68,2024-11-13_13:14:31.040476
ED   39,71.43%,Edward Gibbs,(Democratic),233,AD 68,2024-11-13_13:14:31.040476
ED   39,71.43%,WRITE-IN,&nbsp,0,AD 68,2024-11-13_13:14:31.040476
ED   40,71.43%,Edward Gibbs,(Democratic),233,AD 68,2024-11-13_13:14:31.040476
ED   40,71.43%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
ED   41,71.43%,Edward Gibbs,(Democratic),336,AD 68,2024-11-13_13:14:31.040476
ED   41,71.43%,WRITE-IN,&nbsp,2,AD 68,2024-11-13_13:14:31.040476
ED   42,71.43%,Edward Gibbs,(Democratic),260,AD 68,2024-11-13_13:14:31.040476
ED   42,71.43%,WRITE-IN,&nbsp,1,AD 68,2024-11-13_13:14:31.040476
ED   43,71.43%,Edward Gibbs,(Democratic),412,AD 68,2024-11-13_13:14:31.040476
ED   43,71.43%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
ED   44,71.43%,Edward Gibbs,(Democratic),456,AD 68,2024-11-13_13:14:31.040476
ED   44,71.43%,WRITE-IN,&nbsp,5,AD 68,2024-11-13_13:14:31.040476
ED   45,71.43%,Edward Gibbs,(Democratic),380,AD 68,2024-11-13_13:14:31.040476
ED   45,71.43%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
ED   46,71.43%,Edward Gibbs,(Democratic),389,AD 68,2024-11-13_13:14:31.040476
ED   46,71.43%,WRITE-IN,&nbsp,10,AD 68,2024-11-13_13:14:31.040476
ED   47,71.43%,Edward Gibbs,(Democratic),516,AD 68,2024-11-13_13:14:31.040476
ED   47,71.43%,WRITE-IN,&nbsp,3,AD 68,2024-11-13_13:14:31.040476
ED   48,60.00%,Edward Gibbs,(Democratic),496,AD 68,2024-11-13_13:14:31.040476
ED   48,60.00%,WRITE-IN,&nbsp,0,AD 68,2024-11-13_13:14:31.040476
ED   49,60.00%,Edward Gibbs,(Democratic),249,AD 68,2024-11-13_13:14:31.040476
ED   49,60.00%,WRITE-IN,&nbsp,5,AD 68,2024-11-13_13:14:31.040476
ED   50,60.00%,Edward Gibbs,(Democratic),223,AD 68,2024-11-13_13:14:31.040476
ED   50,60.00%,WRITE-IN,&nbsp,1,AD 68,2024-11-13_13:14:31.040476
ED   51,60.00%,Edward Gibbs,(Democratic),431,AD 68,2024-11-13_13:14:31.040476
ED   51,60.00%,WRITE-IN,&nbsp,2,AD 68,2024-11-13_13:14:31.040476
ED   52,81.82%,Edward Gibbs,(Democratic),313,AD 68,2024-11-13_13:14:31.040476
ED   52,81.82%,WRITE-IN,&nbsp,7,AD 68,2024-11-13_13:14:31.040476
ED   53,81.82%,Edward Gibbs,(Democratic),262,AD 68,2024-11-13_13:14:31.040476
ED   53,81.82%,WRITE-IN,&nbsp,5,AD 68,2024-11-13_13:14:31.040476
ED   54,99.00%,Edward Gibbs,(Democratic),459,AD 68,2024-11-13_13:14:31.040476
ED   54,99.00%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
ED   55,81.82%,Edward Gibbs,(Democratic),561,AD 68,2024-11-13_13:14:31.040476
ED   55,81.82%,WRITE-IN,&nbsp,9,AD 68,2024-11-13_13:14:31.040476
ED   56,66.67%,Edward Gibbs,(Democratic),253,AD 68,2024-11-13_13:14:31.040476
ED   56,66.67%,WRITE-IN,&nbsp,1,AD 68,2024-11-13_13:14:31.040476
ED   57,66.67%,Edward Gibbs,(Democratic),304,AD 68,2024-11-13_13:14:31.040476
ED   57,66.67%,WRITE-IN,&nbsp,1,AD 68,2024-11-13_13:14:31.040476
ED   58,66.67%,Edward Gibbs,(Democratic),330,AD 68,2024-11-13_13:14:31.040476
ED   58,66.67%,WRITE-IN,&nbsp,5,AD 68,2024-11-13_13:14:31.040476
ED   59,66.67%,Edward Gibbs,(Democratic),269,AD 68,2024-11-13_13:14:31.040476
ED   59,66.67%,WRITE-IN,&nbsp,3,AD 68,2024-11-13_13:14:31.040476
ED   60,71.43%,Edward Gibbs,(Democratic),315,AD 68,2024-11-13_13:14:31.040476
ED   60,71.43%,WRITE-IN,&nbsp,1,AD 68,2024-11-13_13:14:31.040476
ED   61,60.00%,Edward Gibbs,(Democratic),196,AD 68,2024-11-13_13:14:31.040476
ED   61,60.00%,WRITE-IN,&nbsp,2,AD 68,2024-11-13_13:14:31.040476
ED   62,81.82%,Edward Gibbs,(Democratic),505,AD 68,2024-11-13_13:14:31.040476
ED   62,81.82%,WRITE-IN,&nbsp,6,AD 68,2024-11-13_13:14:31.040476
ED   63,81.82%,Edward Gibbs,(Democratic),457,AD 68,2024-11-13_13:14:31.040476
ED   63,81.82%,WRITE-IN,&nbsp,4,AD 68,2024-11-13_13:14:31.040476
