AD_num,reported,candidate,party,votes,scrape_time
AD   68,99.00%,J. Machelle Sweeting,(Democratic),812,2024-11-13_13:14:47.249711
AD   68,99.00%,WRITE-IN,,3,2024-11-13_13:14:47.249711
AD   70,96.92%,J. Machelle Sweeting,(Democratic),22301,2024-11-13_13:14:47.249711
AD   70,96.92%,WRITE-IN,,97,2024-11-13_13:14:47.249711
AD   71,99.00%,J. Machelle Sweeting,(Democratic),7837,2024-11-13_13:14:47.249711
AD   71,99.00%,WRITE-IN,,24,2024-11-13_13:14:47.249711
Total,,J. Machelle Sweeting,(Democratic),30950,2024-11-13_13:14:47.249711
Total,,WRITE-IN,,124,2024-11-13_13:14:47.249711
