AD_num,reported,candidate,party,votes,scrape_time
AD   74,99.00%,Harvey D. Epstein,(Democratic),35667,2024-11-13_13:14:33.541697
AD   74,99.00%,Harvey D. Epstein,(Working Families),4244,2024-11-13_13:14:33.541697
AD   74,99.00%,WRITE-IN,,423,2024-11-13_13:14:33.541697
Total,,Harvey D. Epstein,(Democratic),35667,2024-11-13_13:14:33.541697
Total,,Harvey D. Epstein,(Working Families),4244,2024-11-13_13:14:33.541697
Total,,WRITE-IN,,423,2024-11-13_13:14:33.541697
