AD_num,reported,candidate,party,votes,scrape_time
AD   35,99.00%,Larinda C. Hooks,(Democratic),15236,2024-11-13_13:14:16.210983
AD   35,99.00%,Larinda C. Hooks,(Working Families),2650,2024-11-13_13:14:16.210983
AD   35,99.00%,WRITE-IN,,247,2024-11-13_13:14:16.210983
Total,,Larinda C. Hooks,(Democratic),15236,2024-11-13_13:14:16.210983
Total,,Larinda C. Hooks,(Working Families),2650,2024-11-13_13:14:16.210983
Total,,WRITE-IN,,247,2024-11-13_13:14:16.210983
