AD_num,reported,candidate,party,votes,scrape_time
AD   23,97.71%,YES,,21245,2024-11-07_14:19:50.669195
AD   23,97.71%,NO,,19905,2024-11-07_14:19:50.669195
AD   24,96.80%,YES,,24052,2024-11-07_14:19:50.669195
AD   24,96.80%,NO,,8167,2024-11-07_14:19:50.669195
AD   25,98.20%,YES,,18276,2024-11-07_14:19:50.669195
AD   25,98.20%,NO,,9485,2024-11-07_14:19:50.669195
AD   26,97.20%,YES,,26352,2024-11-07_14:19:50.669195
AD   26,97.20%,NO,,16227,2024-11-07_14:19:50.669195
AD   27,99.00%,YES,,18979,2024-11-07_14:19:50.669195
AD   27,99.00%,NO,,13161,2024-11-07_14:19:50.669195
AD   28,98.40%,YES,,28787,2024-11-07_14:19:50.669195
AD   28,98.40%,NO,,14267,2024-11-07_14:19:50.669195
AD   29,99.00%,YES,,33422,2024-11-07_14:19:50.669195
AD   29,99.00%,NO,,4230,2024-11-07_14:19:50.669195
AD   30,97.09%,YES,,19478,2024-11-07_14:19:50.669195
AD   30,97.09%,NO,,6343,2024-11-07_14:19:50.669195
AD   31,98.40%,YES,,24336,2024-11-07_14:19:50.669195
AD   31,98.40%,NO,,3741,2024-11-07_14:19:50.669195
AD   32,98.96%,YES,,29022,2024-11-07_14:19:50.669195
AD   32,98.96%,NO,,3358,2024-11-07_14:19:50.669195
AD   33,93.62%,YES,,33478,2024-11-07_14:19:50.669195
AD   33,93.62%,NO,,6438,2024-11-07_14:19:50.669195
AD   34,93.88%,YES,,23924,2024-11-07_14:19:50.669195
AD   34,93.88%,NO,,6671,2024-11-07_14:19:50.669195
AD   35,99.00%,YES,,17102,2024-11-07_14:19:50.669195
AD   35,99.00%,NO,,5110,2024-11-07_14:19:50.669195
AD   36,99.00%,YES,,34520,2024-11-07_14:19:50.669195
AD   36,99.00%,NO,,6364,2024-11-07_14:19:50.669195
AD   37,98.35%,YES,,30251,2024-11-07_14:19:50.669195
AD   37,98.35%,NO,,7980,2024-11-07_14:19:50.669195
AD   38,97.73%,YES,,20650,2024-11-07_14:19:50.669195
AD   38,97.73%,NO,,6918,2024-11-07_14:19:50.669195
AD   39,94.95%,YES,,17783,2024-11-07_14:19:50.669195
AD   39,94.95%,NO,,5579,2024-11-07_14:19:50.669195
AD   40,96.83%,YES,,14040,2024-11-07_14:19:50.669195
AD   40,96.83%,NO,,6719,2024-11-07_14:19:50.669195
AD   41,96.83%,YES,,19156,2024-11-07_14:19:50.669195
AD   41,96.83%,NO,,13304,2024-11-07_14:19:50.669195
AD   42,97.00%,YES,,28579,2024-11-07_14:19:50.669195
AD   42,97.00%,NO,,5012,2024-11-07_14:19:50.669195
AD   43,99.00%,YES,,35472,2024-11-07_14:19:50.669195
AD   43,99.00%,NO,,6280,2024-11-07_14:19:50.669195
AD   44,96.67%,YES,,41430,2024-11-07_14:19:50.669195
AD   44,96.67%,NO,,6719,2024-11-07_14:19:50.669195
AD   45,98.92%,YES,,9924,2024-11-07_14:19:50.669195
AD   45,98.92%,NO,,14023,2024-11-07_14:19:50.669195
AD   46,95.08%,YES,,19164,2024-11-07_14:19:50.669195
AD   46,95.08%,NO,,12117,2024-11-07_14:19:50.669195
AD   47,99.00%,YES,,12292,2024-11-07_14:19:50.669195
AD   47,99.00%,NO,,9179,2024-11-07_14:19:50.669195
AD   48,98.78%,YES,,5666,2024-11-07_14:19:50.669195
AD   48,98.78%,NO,,19554,2024-11-07_14:19:50.669195
AD   49,98.75%,YES,,9841,2024-11-07_14:19:50.669195
AD   49,98.75%,NO,,6814,2024-11-07_14:19:50.669195
AD   50,99.00%,YES,,32253,2024-11-07_14:19:50.669195
AD   50,99.00%,NO,,8050,2024-11-07_14:19:50.669195
AD   51,95.79%,YES,,20060,2024-11-07_14:19:50.669195
AD   51,95.79%,NO,,3940,2024-11-07_14:19:50.669195
AD   52,99.00%,YES,,55253,2024-11-07_14:19:50.669195
AD   52,99.00%,NO,,5350,2024-11-07_14:19:50.669195
AD   53,99.00%,YES,,29776,2024-11-07_14:19:50.669195
AD   53,99.00%,NO,,3459,2024-11-07_14:19:50.669195
AD   54,97.83%,YES,,19685,2024-11-07_14:19:50.669195
AD   54,97.83%,NO,,2766,2024-11-07_14:19:50.669195
AD   55,98.96%,YES,,23240,2024-11-07_14:19:50.669195
AD   55,98.96%,NO,,1989,2024-11-07_14:19:50.669195
AD   56,98.15%,YES,,34581,2024-11-07_14:19:50.669195
AD   56,98.15%,NO,,2573,2024-11-07_14:19:50.669195
AD   57,98.46%,YES,,43712,2024-11-07_14:19:50.669195
AD   57,98.46%,NO,,3484,2024-11-07_14:19:50.669195
AD   58,98.47%,YES,,29180,2024-11-07_14:19:50.669195
AD   58,98.47%,NO,,2308,2024-11-07_14:19:50.669195
AD   59,98.17%,YES,,24886,2024-11-07_14:19:50.669195
AD   59,98.17%,NO,,9653,2024-11-07_14:19:50.669195
AD   60,96.30%,YES,,23955,2024-11-07_14:19:50.669195
AD   60,96.30%,NO,,2419,2024-11-07_14:19:50.669195
AD   61,96.27%,YES,,28332,2024-11-07_14:19:50.669195
AD   61,96.27%,NO,,10792,2024-11-07_14:19:50.669195
AD   62,99.00%,YES,,22776,2024-11-07_14:19:50.669195
AD   62,99.00%,NO,,37127,2024-11-07_14:19:50.669195
AD   63,99.00%,YES,,25788,2024-11-07_14:19:50.669195
AD   63,99.00%,NO,,20411,2024-11-07_14:19:50.669195
AD   64,97.83%,YES,,23148,2024-11-07_14:19:50.669195
AD   64,97.83%,NO,,24242,2024-11-07_14:19:50.669195
AD   65,97.17%,YES,,29660,2024-11-07_14:19:50.669195
AD   65,97.17%,NO,,5896,2024-11-07_14:19:50.669195
AD   66,99.00%,YES,,44857,2024-11-07_14:19:50.669195
AD   66,99.00%,NO,,6680,2024-11-07_14:19:50.669195
AD   67,98.10%,YES,,48055,2024-11-07_14:19:50.669195
AD   67,98.10%,NO,,7883,2024-11-07_14:19:50.669195
AD   68,96.04%,YES,,28591,2024-11-07_14:19:50.669195
AD   68,96.04%,NO,,4024,2024-11-07_14:19:50.669195
AD   69,94.51%,YES,,46808,2024-11-07_14:19:50.669195
AD   69,94.51%,NO,,5392,2024-11-07_14:19:50.669195
AD   70,98.08%,YES,,39711,2024-11-07_14:19:50.669195
AD   70,98.08%,NO,,3405,2024-11-07_14:19:50.669195
AD   71,98.23%,YES,,35216,2024-11-07_14:19:50.669195
AD   71,98.23%,NO,,4070,2024-11-07_14:19:50.669195
AD   72,94.57%,YES,,25762,2024-11-07_14:19:50.669195
AD   72,94.57%,NO,,4608,2024-11-07_14:19:50.669195
AD   73,97.20%,YES,,42236,2024-11-07_14:19:50.669195
AD   73,97.20%,NO,,11550,2024-11-07_14:19:50.669195
AD   74,99.00%,YES,,40032,2024-11-07_14:19:50.669195
AD   74,99.00%,NO,,6803,2024-11-07_14:19:50.669195
AD   75,97.17%,YES,,40364,2024-11-07_14:19:50.669195
AD   75,97.17%,NO,,6199,2024-11-07_14:19:50.669195
AD   76,94.83%,YES,,45482,2024-11-07_14:19:50.669195
AD   76,94.83%,NO,,9806,2024-11-07_14:19:50.669195
AD   77,95.60%,YES,,19042,2024-11-07_14:19:50.669195
AD   77,95.60%,NO,,2951,2024-11-07_14:19:50.669195
AD   78,97.62%,YES,,17935,2024-11-07_14:19:50.669195
AD   78,97.62%,NO,,3421,2024-11-07_14:19:50.669195
AD   79,98.89%,YES,,20035,2024-11-07_14:19:50.669195
AD   79,98.89%,NO,,3186,2024-11-07_14:19:50.669195
AD   80,98.86%,YES,,22621,2024-11-07_14:19:50.669195
AD   80,98.86%,NO,,5926,2024-11-07_14:19:50.669195
AD   81,97.37%,YES,,29204,2024-11-07_14:19:50.669195
AD   81,97.37%,NO,,7406,2024-11-07_14:19:50.669195
AD   82,98.84%,YES,,29723,2024-11-07_14:19:50.669195
AD   82,98.84%,NO,,10780,2024-11-07_14:19:50.669195
AD   83,97.56%,YES,,28135,2024-11-07_14:19:50.669195
AD   83,97.56%,NO,,2819,2024-11-07_14:19:50.669195
AD   84,98.94%,YES,,20603,2024-11-07_14:19:50.669195
AD   84,98.94%,NO,,3583,2024-11-07_14:19:50.669195
AD   85,96.55%,YES,,21398,2024-11-07_14:19:50.669195
AD   85,96.55%,NO,,3712,2024-11-07_14:19:50.669195
AD   86,97.67%,YES,,17469,2024-11-07_14:19:50.669195
AD   86,97.67%,NO,,3106,2024-11-07_14:19:50.669195
AD   87,98.61%,YES,,23474,2024-11-07_14:19:50.669195
AD   87,98.61%,NO,,3841,2024-11-07_14:19:50.669195
Total,,YES,,1770259,2024-11-07_14:19:50.669195
Total,,NO,,509275,2024-11-07_14:19:50.669195
