boro,reported,candidate,party,votes,scrape_time
Richmond,98.79%,Andrew J. Lanza,(Republican),106160,2024-11-13_13:13:51.064096
Richmond,98.79%,Andrew J. Lanza,(Conservative),11119,2024-11-13_13:13:51.064096
Richmond,98.79%,WRITE-IN,,2062,2024-11-13_13:13:51.064096
Total,,Andrew J. Lanza,(Republican),106160,2024-11-13_13:13:51.064096
Total,,Andrew J. Lanza,(Conservative),11119,2024-11-13_13:13:51.064096
Total,,WRITE-IN,,2062,2024-11-13_13:13:51.064096
