ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    5,99.00%,Andrew J. Lanza,(Republican),331,AD 61,2024-11-13_13:13:51.064096
ED    5,99.00%,Andrew J. Lanza,(Conservative),66,AD 61,2024-11-13_13:13:51.064096
ED    5,99.00%,WRITE-IN,&nbsp,17,AD 61,2024-11-13_13:13:51.064096
ED   26,99.00%,Andrew J. Lanza,(Republican),532,AD 61,2024-11-13_13:13:51.064096
ED   26,99.00%,Andrew J. Lanza,(Conservative),81,AD 61,2024-11-13_13:13:51.064096
ED   26,99.00%,WRITE-IN,&nbsp,15,AD 61,2024-11-13_13:13:51.064096
ED   27,99.00%,Andrew J. Lanza,(Republican),415,AD 61,2024-11-13_13:13:51.064096
ED   27,99.00%,Andrew J. Lanza,(Conservative),68,AD 61,2024-11-13_13:13:51.064096
ED   27,99.00%,WRITE-IN,&nbsp,13,AD 61,2024-11-13_13:13:51.064096
ED   40,99.00%,Andrew J. Lanza,(Republican),851,AD 61,2024-11-13_13:13:51.064096
ED   40,99.00%,Andrew J. Lanza,(Conservative),109,AD 61,2024-11-13_13:13:51.064096
ED   40,99.00%,WRITE-IN,&nbsp,24,AD 61,2024-11-13_13:13:51.064096
ED   41,99.00%,Andrew J. Lanza,(Republican),802,AD 61,2024-11-13_13:13:51.064096
ED   41,99.00%,Andrew J. Lanza,(Conservative),87,AD 61,2024-11-13_13:13:51.064096
ED   41,99.00%,WRITE-IN,&nbsp,13,AD 61,2024-11-13_13:13:51.064096
ED   42,99.00%,Andrew J. Lanza,(Republican),985,AD 61,2024-11-13_13:13:51.064096
ED   42,99.00%,Andrew J. Lanza,(Conservative),91,AD 61,2024-11-13_13:13:51.064096
ED   42,99.00%,WRITE-IN,&nbsp,20,AD 61,2024-11-13_13:13:51.064096
ED   43,99.00%,Andrew J. Lanza,(Republican),786,AD 61,2024-11-13_13:13:51.064096
ED   43,99.00%,Andrew J. Lanza,(Conservative),84,AD 61,2024-11-13_13:13:51.064096
ED   43,99.00%,WRITE-IN,&nbsp,24,AD 61,2024-11-13_13:13:51.064096
ED   47,99.00%,Andrew J. Lanza,(Republican),49,AD 61,2024-11-13_13:13:51.064096
ED   47,99.00%,Andrew J. Lanza,(Conservative),18,AD 61,2024-11-13_13:13:51.064096
ED   47,99.00%,WRITE-IN,&nbsp,4,AD 61,2024-11-13_13:13:51.064096
ED   48,99.00%,Andrew J. Lanza,(Republican),154,AD 61,2024-11-13_13:13:51.064096
ED   48,99.00%,Andrew J. Lanza,(Conservative),38,AD 61,2024-11-13_13:13:51.064096
ED   48,99.00%,WRITE-IN,&nbsp,18,AD 61,2024-11-13_13:13:51.064096
ED   50,99.00%,Andrew J. Lanza,(Republican),278,AD 61,2024-11-13_13:13:51.064096
ED   50,99.00%,Andrew J. Lanza,(Conservative),61,AD 61,2024-11-13_13:13:51.064096
ED   50,99.00%,WRITE-IN,&nbsp,17,AD 61,2024-11-13_13:13:51.064096
ED   51,99.00%,Andrew J. Lanza,(Republican),271,AD 61,2024-11-13_13:13:51.064096
ED   51,99.00%,Andrew J. Lanza,(Conservative),60,AD 61,2024-11-13_13:13:51.064096
ED   51,99.00%,WRITE-IN,&nbsp,15,AD 61,2024-11-13_13:13:51.064096
Total,,Andrew J. Lanza,(Republican),5454,AD 61,2024-11-13_13:13:51.064096
Total,,Andrew J. Lanza,(Conservative),763,AD 61,2024-11-13_13:13:51.064096
Total,,WRITE-IN,&nbsp,180,AD 61,2024-11-13_13:13:51.064096
ED    1,99.00%,Andrew J. Lanza,(Republican),1018,AD 62,2024-11-13_13:13:51.064096
ED    1,99.00%,Andrew J. Lanza,(Conservative),83,AD 62,2024-11-13_13:13:51.064096
