ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,YES,&nbsp,214,AD 23,2024-11-07_14:21:24.418805
ED    1,99.00%,NO,&nbsp,944,AD 23,2024-11-07_14:21:24.418805
ED    2,99.00%,YES,&nbsp,219,AD 23,2024-11-07_14:21:24.418805
ED    2,99.00%,NO,&nbsp,862,AD 23,2024-11-07_14:21:24.418805
ED    3,99.00%,YES,&nbsp,70,AD 23,2024-11-07_14:21:24.418805
ED    3,99.00%,NO,&nbsp,311,AD 23,2024-11-07_14:21:24.418805
ED    4,99.00%,YES,&nbsp,240,AD 23,2024-11-07_14:21:24.418805
ED    4,99.00%,NO,&nbsp,833,AD 23,2024-11-07_14:21:24.418805
ED    5,99.00%,YES,&nbsp,212,AD 23,2024-11-07_14:21:24.418805
ED    5,99.00%,NO,&nbsp,915,AD 23,2024-11-07_14:21:24.418805
ED    6,99.00%,YES,&nbsp,225,AD 23,2024-11-07_14:21:24.418805
ED    6,99.00%,NO,&nbsp,861,AD 23,2024-11-07_14:21:24.418805
ED    7,99.00%,YES,&nbsp,261,AD 23,2024-11-07_14:21:24.418805
ED    7,99.00%,NO,&nbsp,906,AD 23,2024-11-07_14:21:24.418805
ED    8,99.00%,YES,&nbsp,267,AD 23,2024-11-07_14:21:24.418805
ED    8,99.00%,NO,&nbsp,627,AD 23,2024-11-07_14:21:24.418805
ED    9,99.00%,YES,&nbsp,226,AD 23,2024-11-07_14:21:24.418805
ED    9,99.00%,NO,&nbsp,356,AD 23,2024-11-07_14:21:24.418805
ED   10,85.71%,YES,&nbsp,344,AD 23,2024-11-07_14:21:24.418805
ED   10,85.71%,NO,&nbsp,659,AD 23,2024-11-07_14:21:24.418805
ED   11,85.71%,YES,&nbsp,436,AD 23,2024-11-07_14:21:24.418805
ED   11,85.71%,NO,&nbsp,309,AD 23,2024-11-07_14:21:24.418805
ED   12,99.00%,YES,&nbsp,139,AD 23,2024-11-07_14:21:24.418805
ED   12,99.00%,NO,&nbsp,111,AD 23,2024-11-07_14:21:24.418805
ED   13,99.00%,YES,&nbsp,328,AD 23,2024-11-07_14:21:24.418805
