ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Michael W. Reilly Jr.,(Republican),1014,AD 62,2024-11-07_14:08:48.455915
ED    1,99.00%,Michael W. Reilly Jr.,(Conservative),82,AD 62,2024-11-07_14:08:48.455915
ED    1,99.00%,WRITE-IN,&nbsp,5,AD 62,2024-11-07_14:08:48.455915
ED    2,99.00%,Michael W. Reilly Jr.,(Republican),1007,AD 62,2024-11-07_14:08:48.455915
ED    2,99.00%,Michael W. Reilly Jr.,(Conservative),93,AD 62,2024-11-07_14:08:48.455915
ED    2,99.00%,WRITE-IN,&nbsp,16,AD 62,2024-11-07_14:08:48.455915
ED    3,99.00%,Michael W. Reilly Jr.,(Republican),869,AD 62,2024-11-07_14:08:48.455915
ED    3,99.00%,Michael W. Reilly Jr.,(Conservative),93,AD 62,2024-11-07_14:08:48.455915
ED    3,99.00%,WRITE-IN,&nbsp,12,AD 62,2024-11-07_14:08:48.455915
ED    4,99.00%,Michael W. Reilly Jr.,(Republican),939,AD 62,2024-11-07_14:08:48.455915
ED    4,99.00%,Michael W. Reilly Jr.,(Conservative),81,AD 62,2024-11-07_14:08:48.455915
ED    4,99.00%,WRITE-IN,&nbsp,9,AD 62,2024-11-07_14:08:48.455915
ED    5,99.00%,Michael W. Reilly Jr.,(Republican),905,AD 62,2024-11-07_14:08:48.455915
ED    5,99.00%,Michael W. Reilly Jr.,(Conservative),85,AD 62,2024-11-07_14:08:48.455915
ED    5,99.00%,WRITE-IN,&nbsp,13,AD 62,2024-11-07_14:08:48.455915
ED    6,99.00%,Michael W. Reilly Jr.,(Republican),874,AD 62,2024-11-07_14:08:48.455915
ED    6,99.00%,Michael W. Reilly Jr.,(Conservative),65,AD 62,2024-11-07_14:08:48.455915
ED    6,99.00%,WRITE-IN,&nbsp,5,AD 62,2024-11-07_14:08:48.455915
ED    7,99.00%,Michael W. Reilly Jr.,(Republican),1007,AD 62,2024-11-07_14:08:48.455915
ED    7,99.00%,Michael W. Reilly Jr.,(Conservative),61,AD 62,2024-11-07_14:08:48.455915
ED    7,99.00%,WRITE-IN,&nbsp,8,AD 62,2024-11-07_14:08:48.455915
ED    8,99.00%,Michael W. Reilly Jr.,(Republican),890,AD 62,2024-11-07_14:08:48.455915
ED    8,99.00%,Michael W. Reilly Jr.,(Conservative),79,AD 62,2024-11-07_14:08:48.455915
ED    8,99.00%,WRITE-IN,&nbsp,11,AD 62,2024-11-07_14:08:48.455915
ED    9,99.00%,Michael W. Reilly Jr.,(Republican),969,AD 62,2024-11-07_14:08:48.455915
ED    9,99.00%,Michael W. Reilly Jr.,(Conservative),99,AD 62,2024-11-07_14:08:48.455915
ED    9,99.00%,WRITE-IN,&nbsp,7,AD 62,2024-11-07_14:08:48.455915
ED   10,99.00%,Michael W. Reilly Jr.,(Republican),939,AD 62,2024-11-07_14:08:48.455915
ED   10,99.00%,Michael W. Reilly Jr.,(Conservative),74,AD 62,2024-11-07_14:08:48.455915
ED   10,99.00%,WRITE-IN,&nbsp,12,AD 62,2024-11-07_14:08:48.455915
ED   11,99.00%,Michael W. Reilly Jr.,(Republican),843,AD 62,2024-11-07_14:08:48.455915
ED   11,99.00%,Michael W. Reilly Jr.,(Conservative),73,AD 62,2024-11-07_14:08:48.455915
ED   11,99.00%,WRITE-IN,&nbsp,10,AD 62,2024-11-07_14:08:48.455915
ED   12,99.00%,Michael W. Reilly Jr.,(Republican),868,AD 62,2024-11-07_14:08:48.455915
ED   12,99.00%,Michael W. Reilly Jr.,(Conservative),79,AD 62,2024-11-07_14:08:48.455915
ED   12,99.00%,WRITE-IN,&nbsp,10,AD 62,2024-11-07_14:08:48.455915
ED   13,99.00%,Michael W. Reilly Jr.,(Republican),926,AD 62,2024-11-07_14:08:48.455915
ED   13,99.00%,Michael W. Reilly Jr.,(Conservative),107,AD 62,2024-11-07_14:08:48.455915
ED   13,99.00%,WRITE-IN,&nbsp,10,AD 62,2024-11-07_14:08:48.455915
ED   14,99.00%,Michael W. Reilly Jr.,(Republican),897,AD 62,2024-11-07_14:08:48.455915
ED   14,99.00%,Michael W. Reilly Jr.,(Conservative),82,AD 62,2024-11-07_14:08:48.455915
ED   14,99.00%,WRITE-IN,&nbsp,17,AD 62,2024-11-07_14:08:48.455915
ED   15,99.00%,Michael W. Reilly Jr.,(Republican),958,AD 62,2024-11-07_14:08:48.455915
ED   15,99.00%,Michael W. Reilly Jr.,(Conservative),76,AD 62,2024-11-07_14:08:48.455915
ED   15,99.00%,WRITE-IN,&nbsp,4,AD 62,2024-11-07_14:08:48.455915
ED   16,99.00%,Michael W. Reilly Jr.,(Republican),950,AD 62,2024-11-07_14:08:48.455915
ED   16,99.00%,Michael W. Reilly Jr.,(Conservative),103,AD 62,2024-11-07_14:08:48.455915
ED   16,99.00%,WRITE-IN,&nbsp,11,AD 62,2024-11-07_14:08:48.455915
ED   17,99.00%,Michael W. Reilly Jr.,(Republican),872,AD 62,2024-11-07_14:08:48.455915
ED   17,99.00%,Michael W. Reilly Jr.,(Conservative),100,AD 62,2024-11-07_14:08:48.455915
ED   17,99.00%,WRITE-IN,&nbsp,9,AD 62,2024-11-07_14:08:48.455915
ED   18,99.00%,Michael W. Reilly Jr.,(Republican),936,AD 62,2024-11-07_14:08:48.455915
ED   18,99.00%,Michael W. Reilly Jr.,(Conservative),100,AD 62,2024-11-07_14:08:48.455915
ED   18,99.00%,WRITE-IN,&nbsp,6,AD 62,2024-11-07_14:08:48.455915
ED   19,99.00%,Michael W. Reilly Jr.,(Republican),1009,AD 62,2024-11-07_14:08:48.455915
ED   19,99.00%,Michael W. Reilly Jr.,(Conservative),71,AD 62,2024-11-07_14:08:48.455915
ED   19,99.00%,WRITE-IN,&nbsp,8,AD 62,2024-11-07_14:08:48.455915
ED   20,99.00%,Michael W. Reilly Jr.,(Republican),896,AD 62,2024-11-07_14:08:48.455915
ED   20,99.00%,Michael W. Reilly Jr.,(Conservative),72,AD 62,2024-11-07_14:08:48.455915
ED   20,99.00%,WRITE-IN,&nbsp,17,AD 62,2024-11-07_14:08:48.455915
ED   21,99.00%,Michael W. Reilly Jr.,(Republican),927,AD 62,2024-11-07_14:08:48.455915
ED   21,99.00%,Michael W. Reilly Jr.,(Conservative),83,AD 62,2024-11-07_14:08:48.455915
ED   21,99.00%,WRITE-IN,&nbsp,19,AD 62,2024-11-07_14:08:48.455915
ED   22,99.00%,Michael W. Reilly Jr.,(Republican),887,AD 62,2024-11-07_14:08:48.455915
ED   22,99.00%,Michael W. Reilly Jr.,(Conservative),70,AD 62,2024-11-07_14:08:48.455915
ED   22,99.00%,WRITE-IN,&nbsp,8,AD 62,2024-11-07_14:08:48.455915
ED   23,99.00%,Michael W. Reilly Jr.,(Republican),896,AD 62,2024-11-07_14:08:48.455915
ED   23,99.00%,Michael W. Reilly Jr.,(Conservative),53,AD 62,2024-11-07_14:08:48.455915
ED   23,99.00%,WRITE-IN,&nbsp,9,AD 62,2024-11-07_14:08:48.455915
ED   24,88.89%,Michael W. Reilly Jr.,(Republican),883,AD 62,2024-11-07_14:08:48.455915
ED   24,88.89%,Michael W. Reilly Jr.,(Conservative),50,AD 62,2024-11-07_14:08:48.455915
ED   24,88.89%,WRITE-IN,&nbsp,7,AD 62,2024-11-07_14:08:48.455915
ED   25,99.00%,Michael W. Reilly Jr.,(Republican),819,AD 62,2024-11-07_14:08:48.455915
ED   25,99.00%,Michael W. Reilly Jr.,(Conservative),82,AD 62,2024-11-07_14:08:48.455915
ED   25,99.00%,WRITE-IN,&nbsp,12,AD 62,2024-11-07_14:08:48.455915
ED   26,99.00%,Michael W. Reilly Jr.,(Republican),853,AD 62,2024-11-07_14:08:48.455915
ED   26,99.00%,Michael W. Reilly Jr.,(Conservative),78,AD 62,2024-11-07_14:08:48.455915
ED   26,99.00%,WRITE-IN,&nbsp,7,AD 62,2024-11-07_14:08:48.455915
ED   27,99.00%,Michael W. Reilly Jr.,(Republican),880,AD 62,2024-11-07_14:08:48.455915
ED   27,99.00%,Michael W. Reilly Jr.,(Conservative),84,AD 62,2024-11-07_14:08:48.455915
ED   27,99.00%,WRITE-IN,&nbsp,13,AD 62,2024-11-07_14:08:48.455915
ED   28,99.00%,Michael W. Reilly Jr.,(Republican),827,AD 62,2024-11-07_14:08:48.455915
ED   28,99.00%,Michael W. Reilly Jr.,(Conservative),78,AD 62,2024-11-07_14:08:48.455915
ED   28,99.00%,WRITE-IN,&nbsp,5,AD 62,2024-11-07_14:08:48.455915
ED   29,99.00%,Michael W. Reilly Jr.,(Republican),833,AD 62,2024-11-07_14:08:48.455915
ED   29,99.00%,Michael W. Reilly Jr.,(Conservative),90,AD 62,2024-11-07_14:08:48.455915
ED   29,99.00%,WRITE-IN,&nbsp,11,AD 62,2024-11-07_14:08:48.455915
ED   30,99.00%,Michael W. Reilly Jr.,(Republican),738,AD 62,2024-11-07_14:08:48.455915
ED   30,99.00%,Michael W. Reilly Jr.,(Conservative),72,AD 62,2024-11-07_14:08:48.455915
ED   30,99.00%,WRITE-IN,&nbsp,11,AD 62,2024-11-07_14:08:48.455915
ED   31,99.00%,Michael W. Reilly Jr.,(Republican),954,AD 62,2024-11-07_14:08:48.455915
ED   31,99.00%,Michael W. Reilly Jr.,(Conservative),93,AD 62,2024-11-07_14:08:48.455915
ED   31,99.00%,WRITE-IN,&nbsp,9,AD 62,2024-11-07_14:08:48.455915
ED   32,99.00%,Michael W. Reilly Jr.,(Republican),833,AD 62,2024-11-07_14:08:48.455915
ED   32,99.00%,Michael W. Reilly Jr.,(Conservative),80,AD 62,2024-11-07_14:08:48.455915
ED   32,99.00%,WRITE-IN,&nbsp,13,AD 62,2024-11-07_14:08:48.455915
ED   33,99.00%,Michael W. Reilly Jr.,(Republican),825,AD 62,2024-11-07_14:08:48.455915
ED   33,99.00%,Michael W. Reilly Jr.,(Conservative),81,AD 62,2024-11-07_14:08:48.455915
ED   33,99.00%,WRITE-IN,&nbsp,6,AD 62,2024-11-07_14:08:48.455915
ED   34,99.00%,Michael W. Reilly Jr.,(Republican),805,AD 62,2024-11-07_14:08:48.455915
ED   34,99.00%,Michael W. Reilly Jr.,(Conservative),75,AD 62,2024-11-07_14:08:48.455915
ED   34,99.00%,WRITE-IN,&nbsp,14,AD 62,2024-11-07_14:08:48.455915
ED   35,99.00%,Michael W. Reilly Jr.,(Republican),285,AD 62,2024-11-07_14:08:48.455915
