ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,David Sepiashvili (M),(Republican),4,AD 47,2025-07-02_13:54:32.967234
ED    1,99.00%,Maria L. Aulicino (F),(Republican),5,AD 47,2025-07-02_13:54:32.967234
ED    1,99.00%,Lucretia Regina-Potter (F),(Republican),10,AD 47,2025-07-02_13:54:32.967234
ED    1,99.00%,Dmitriy Kugel (M),(Republican),6,AD 47,2025-07-02_13:54:32.967234
ED    1,99.00%,WRITE-IN,&nbsp,1,AD 47,2025-07-02_13:54:32.967234
ED    2,99.00%,David Sepiashvili (M),(Republican),7,AD 47,2025-07-02_13:54:32.967234
ED    2,99.00%,Maria L. Aulicino (F),(Republican),8,AD 47,2025-07-02_13:54:32.967234
ED    2,99.00%,Lucretia Regina-Potter (F),(Republican),29,AD 47,2025-07-02_13:54:32.967234
ED    2,99.00%,Dmitriy Kugel (M),(Republican),21,AD 47,2025-07-02_13:54:32.967234
ED    2,99.00%,WRITE-IN,&nbsp,0,AD 47,2025-07-02_13:54:32.967234
ED    3,99.00%,David Sepiashvili (M),(Republican),7,AD 47,2025-07-02_13:54:32.967234
ED    3,99.00%,Maria L. Aulicino (F),(Republican),6,AD 47,2025-07-02_13:54:32.967234
ED    3,99.00%,Lucretia Regina-Potter (F),(Republican),7,AD 47,2025-07-02_13:54:32.967234
ED    3,99.00%,Dmitriy Kugel (M),(Republican),5,AD 47,2025-07-02_13:54:32.967234
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 47,2025-07-02_13:54:32.967234
ED    4,99.00%,David Sepiashvili (M),(Republican),5,AD 47,2025-07-02_13:54:32.967234
ED    4,99.00%,Maria L. Aulicino (F),(Republican),5,AD 47,2025-07-02_13:54:32.967234
ED    4,99.00%,Lucretia Regina-Potter (F),(Republican),3,AD 47,2025-07-02_13:54:32.967234
ED    4,99.00%,Dmitriy Kugel (M),(Republican),0,AD 47,2025-07-02_13:54:32.967234
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 47,2025-07-02_13:54:32.967234
ED    5,99.00%,David Sepiashvili (M),(Republican),14,AD 47,2025-07-02_13:54:32.967234
ED    5,99.00%,Maria L. Aulicino (F),(Republican),16,AD 47,2025-07-02_13:54:32.967234
ED    5,99.00%,Lucretia Regina-Potter (F),(Republican),10,AD 47,2025-07-02_13:54:32.967234
