boro,reported,candidate,party,votes,scrape_time
Kings,98.26%,Hakeem S. Jeffries,(Democratic),155866,2024-11-13_13:13:13.126622
Kings,98.26%,John J. Delaney,(Republican),46070,2024-11-13_13:13:13.126622
Kings,98.26%,John J. Delaney,(Conservative),6146,2024-11-13_13:13:13.126622
Kings,98.26%,WRITE-IN,,815,2024-11-13_13:13:13.126622
Total,,Hakeem S. Jeffries,(Democratic),155866,2024-11-13_13:13:13.126622
Total,,John J. Delaney,(Republican),46070,2024-11-13_13:13:13.126622
Total,,John J. Delaney,(Conservative),6146,2024-11-13_13:13:13.126622
Total,,WRITE-IN,,815,2024-11-13_13:13:13.126622
