ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   37,99.00%,Hakeem S. Jeffries,(Democratic),148,AD 41,2024-11-07_14:06:59.695326
ED   37,99.00%,John J. Delaney,(Republican),259,AD 41,2024-11-07_14:06:59.695326
ED   37,99.00%,John J. Delaney,(Conservative),41,AD 41,2024-11-07_14:06:59.695326
ED   37,99.00%,WRITE-IN,&nbsp,3,AD 41,2024-11-07_14:06:59.695326
ED   38,99.00%,Hakeem S. Jeffries,(Democratic),68,AD 41,2024-11-07_14:06:59.695326
ED   38,99.00%,John J. Delaney,(Republican),82,AD 41,2024-11-07_14:06:59.695326
ED   38,99.00%,John J. Delaney,(Conservative),10,AD 41,2024-11-07_14:06:59.695326
ED   38,99.00%,WRITE-IN,&nbsp,4,AD 41,2024-11-07_14:06:59.695326
ED   39,99.00%,Hakeem S. Jeffries,(Democratic),102,AD 41,2024-11-07_14:06:59.695326
ED   39,99.00%,John J. Delaney,(Republican),205,AD 41,2024-11-07_14:06:59.695326
ED   39,99.00%,John J. Delaney,(Conservative),25,AD 41,2024-11-07_14:06:59.695326
ED   39,99.00%,WRITE-IN,&nbsp,0,AD 41,2024-11-07_14:06:59.695326
ED   40,99.00%,Hakeem S. Jeffries,(Democratic),206,AD 41,2024-11-07_14:06:59.695326
ED   40,99.00%,John J. Delaney,(Republican),271,AD 41,2024-11-07_14:06:59.695326
ED   40,99.00%,John J. Delaney,(Conservative),40,AD 41,2024-11-07_14:06:59.695326
ED   40,99.00%,WRITE-IN,&nbsp,4,AD 41,2024-11-07_14:06:59.695326
ED   42,99.00%,Hakeem S. Jeffries,(Democratic),228,AD 41,2024-11-07_14:06:59.695326
ED   42,99.00%,John J. Delaney,(Republican),339,AD 41,2024-11-07_14:06:59.695326
ED   42,99.00%,John J. Delaney,(Conservative),40,AD 41,2024-11-07_14:06:59.695326
ED   42,99.00%,WRITE-IN,&nbsp,2,AD 41,2024-11-07_14:06:59.695326
ED   43,99.00%,Hakeem S. Jeffries,(Democratic),231,AD 41,2024-11-07_14:06:59.695326
ED   43,99.00%,John J. Delaney,(Republican),320,AD 41,2024-11-07_14:06:59.695326
ED   43,99.00%,John J. Delaney,(Conservative),35,AD 41,2024-11-07_14:06:59.695326
ED   43,99.00%,WRITE-IN,&nbsp,2,AD 41,2024-11-07_14:06:59.695326
ED   44,99.00%,Hakeem S. Jeffries,(Democratic),177,AD 41,2024-11-07_14:06:59.695326
ED   44,99.00%,John J. Delaney,(Republican),284,AD 41,2024-11-07_14:06:59.695326
ED   44,99.00%,John J. Delaney,(Conservative),27,AD 41,2024-11-07_14:06:59.695326
ED   44,99.00%,WRITE-IN,&nbsp,1,AD 41,2024-11-07_14:06:59.695326
ED   45,99.00%,Hakeem S. Jeffries,(Democratic),311,AD 41,2024-11-07_14:06:59.695326
ED   45,99.00%,John J. Delaney,(Republican),350,AD 41,2024-11-07_14:06:59.695326
ED   45,99.00%,John J. Delaney,(Conservative),48,AD 41,2024-11-07_14:06:59.695326
ED   45,99.00%,WRITE-IN,&nbsp,1,AD 41,2024-11-07_14:06:59.695326
ED   46,99.00%,Hakeem S. Jeffries,(Democratic),168,AD 41,2024-11-07_14:06:59.695326
ED   46,99.00%,John J. Delaney,(Republican),258,AD 41,2024-11-07_14:06:59.695326
ED   46,99.00%,John J. Delaney,(Conservative),23,AD 41,2024-11-07_14:06:59.695326
ED   46,99.00%,WRITE-IN,&nbsp,0,AD 41,2024-11-07_14:06:59.695326
ED   47,99.00%,Hakeem S. Jeffries,(Democratic),232,AD 41,2024-11-07_14:06:59.695326
ED   47,99.00%,John J. Delaney,(Republican),202,AD 41,2024-11-07_14:06:59.695326
ED   47,99.00%,John J. Delaney,(Conservative),32,AD 41,2024-11-07_14:06:59.695326
ED   47,99.00%,WRITE-IN,&nbsp,1,AD 41,2024-11-07_14:06:59.695326
ED   48,99.00%,Hakeem S. Jeffries,(Democratic),261,AD 41,2024-11-07_14:06:59.695326
ED   48,99.00%,John J. Delaney,(Republican),259,AD 41,2024-11-07_14:06:59.695326
ED   48,99.00%,John J. Delaney,(Conservative),29,AD 41,2024-11-07_14:06:59.695326
ED   48,99.00%,WRITE-IN,&nbsp,0,AD 41,2024-11-07_14:06:59.695326
ED   49,99.00%,Hakeem S. Jeffries,(Democratic),387,AD 41,2024-11-07_14:06:59.695326
ED   49,99.00%,John J. Delaney,(Republican),98,AD 41,2024-11-07_14:06:59.695326
ED   49,99.00%,John J. Delaney,(Conservative),18,AD 41,2024-11-07_14:06:59.695326
ED   49,99.00%,WRITE-IN,&nbsp,1,AD 41,2024-11-07_14:06:59.695326
ED   50,99.00%,Hakeem S. Jeffries,(Democratic),340,AD 41,2024-11-07_14:06:59.695326
ED   50,99.00%,John J. Delaney,(Republican),101,AD 41,2024-11-07_14:06:59.695326
ED   50,99.00%,John J. Delaney,(Conservative),9,AD 41,2024-11-07_14:06:59.695326
ED   50,99.00%,WRITE-IN,&nbsp,1,AD 41,2024-11-07_14:06:59.695326
ED   51,99.00%,Hakeem S. Jeffries,(Democratic),225,AD 41,2024-11-07_14:06:59.695326
ED   51,99.00%,John J. Delaney,(Republican),44,AD 41,2024-11-07_14:06:59.695326
ED   51,99.00%,John J. Delaney,(Conservative),11,AD 41,2024-11-07_14:06:59.695326
ED   51,99.00%,WRITE-IN,&nbsp,0,AD 41,2024-11-07_14:06:59.695326
ED   52,99.00%,Hakeem S. Jeffries,(Democratic),436,AD 41,2024-11-07_14:06:59.695326
ED   52,99.00%,John J. Delaney,(Republican),460,AD 41,2024-11-07_14:06:59.695326
ED   52,99.00%,John J. Delaney,(Conservative),74,AD 41,2024-11-07_14:06:59.695326
ED   52,99.00%,WRITE-IN,&nbsp,0,AD 41,2024-11-07_14:06:59.695326
