AD_num,reported,candidate,party,votes,scrape_time
AD   23,97.71%,YES,,21135,2024-11-07_14:10:16.03451
AD   23,97.71%,NO,,18021,2024-11-07_14:10:16.03451
AD   24,96.80%,YES,,20693,2024-11-07_14:10:16.03451
AD   24,96.80%,NO,,10236,2024-11-07_14:10:16.03451
AD   25,98.20%,YES,,15729,2024-11-07_14:10:16.03451
AD   25,98.20%,NO,,10935,2024-11-07_14:10:16.03451
AD   26,97.20%,YES,,24646,2024-11-07_14:10:16.03451
AD   26,97.20%,NO,,16119,2024-11-07_14:10:16.03451
AD   27,99.00%,YES,,16884,2024-11-07_14:10:16.03451
AD   27,99.00%,NO,,13921,2024-11-07_14:10:16.03451
AD   28,98.40%,YES,,22583,2024-11-07_14:10:16.03451
AD   28,98.40%,NO,,18498,2024-11-07_14:10:16.03451
AD   29,99.00%,YES,,27931,2024-11-07_14:10:16.03451
AD   29,99.00%,NO,,8574,2024-11-07_14:10:16.03451
AD   30,97.09%,YES,,15365,2024-11-07_14:10:16.03451
AD   30,97.09%,NO,,9464,2024-11-07_14:10:16.03451
AD   31,98.40%,YES,,20658,2024-11-07_14:10:16.03451
AD   31,98.40%,NO,,6424,2024-11-07_14:10:16.03451
AD   32,98.96%,YES,,24259,2024-11-07_14:10:16.03451
AD   32,98.96%,NO,,7077,2024-11-07_14:10:16.03451
AD   33,93.62%,YES,,28683,2024-11-07_14:10:16.03451
AD   33,93.62%,NO,,9840,2024-11-07_14:10:16.03451
AD   34,93.88%,YES,,16781,2024-11-07_14:10:16.03451
AD   34,93.88%,NO,,12560,2024-11-07_14:10:16.03451
AD   35,99.00%,YES,,14558,2024-11-07_14:10:16.03451
AD   35,99.00%,NO,,6814,2024-11-07_14:10:16.03451
AD   36,99.00%,YES,,20339,2024-11-07_14:10:16.03451
AD   36,99.00%,NO,,19167,2024-11-07_14:10:16.03451
AD   37,98.35%,YES,,18681,2024-11-07_14:10:16.03451
AD   37,98.35%,NO,,18117,2024-11-07_14:10:16.03451
AD   38,97.73%,YES,,16560,2024-11-07_14:10:16.03451
AD   38,97.73%,NO,,9981,2024-11-07_14:10:16.03451
AD   39,94.95%,YES,,13059,2024-11-07_14:10:16.03451
AD   39,94.95%,NO,,9392,2024-11-07_14:10:16.03451
AD   40,96.83%,YES,,12343,2024-11-07_14:10:16.03451
AD   40,96.83%,NO,,7570,2024-11-07_14:10:16.03451
AD   41,96.83%,YES,,16571,2024-11-07_14:10:16.03451
AD   41,96.83%,NO,,14050,2024-11-07_14:10:16.03451
AD   42,97.00%,YES,,18739,2024-11-07_14:10:16.03451
AD   42,97.00%,NO,,12710,2024-11-07_14:10:16.03451
AD   43,99.00%,YES,,20579,2024-11-07_14:10:16.03451
AD   43,99.00%,NO,,18325,2024-11-07_14:10:16.03451
AD   44,96.67%,YES,,17047,2024-11-07_14:10:16.03451
AD   44,96.67%,NO,,28840,2024-11-07_14:10:16.03451
AD   45,98.92%,YES,,9496,2024-11-07_14:10:16.03451
AD   45,98.92%,NO,,13276,2024-11-07_14:10:16.03451
AD   46,95.08%,YES,,15591,2024-11-07_14:10:16.03451
AD   46,95.08%,NO,,13892,2024-11-07_14:10:16.03451
AD   47,99.00%,YES,,10247,2024-11-07_14:10:16.03451
AD   47,99.00%,NO,,10115,2024-11-07_14:10:16.03451
AD   48,98.78%,YES,,6071,2024-11-07_14:10:16.03451
AD   48,98.78%,NO,,16194,2024-11-07_14:10:16.03451
AD   49,98.75%,YES,,7887,2024-11-07_14:10:16.03451
AD   49,98.75%,NO,,7895,2024-11-07_14:10:16.03451
AD   50,99.00%,YES,,15400,2024-11-07_14:10:16.03451
AD   50,99.00%,NO,,21740,2024-11-07_14:10:16.03451
AD   51,95.79%,YES,,10856,2024-11-07_14:10:16.03451
AD   51,95.79%,NO,,11995,2024-11-07_14:10:16.03451
AD   52,99.00%,YES,,23272,2024-11-07_14:10:16.03451
AD   52,99.00%,NO,,34656,2024-11-07_14:10:16.03451
AD   53,99.00%,YES,,15102,2024-11-07_14:10:16.03451
AD   53,99.00%,NO,,16268,2024-11-07_14:10:16.03451
AD   54,97.83%,YES,,13344,2024-11-07_14:10:16.03451
AD   54,97.83%,NO,,7815,2024-11-07_14:10:16.03451
AD   55,98.96%,YES,,16807,2024-11-07_14:10:16.03451
AD   55,98.96%,NO,,6675,2024-11-07_14:10:16.03451
AD   56,98.15%,YES,,19604,2024-11-07_14:10:16.03451
AD   56,98.15%,NO,,15675,2024-11-07_14:10:16.03451
AD   57,98.46%,YES,,19964,2024-11-07_14:10:16.03451
AD   57,98.46%,NO,,24781,2024-11-07_14:10:16.03451
AD   58,98.47%,YES,,22400,2024-11-07_14:10:16.03451
AD   58,98.47%,NO,,6634,2024-11-07_14:10:16.03451
AD   59,98.17%,YES,,20362,2024-11-07_14:10:16.03451
AD   59,98.17%,NO,,11905,2024-11-07_14:10:16.03451
AD   60,96.30%,YES,,18750,2024-11-07_14:10:16.03451
AD   60,96.30%,NO,,5726,2024-11-07_14:10:16.03451
AD   61,96.27%,YES,,22967,2024-11-07_14:10:16.03451
AD   61,96.27%,NO,,14486,2024-11-07_14:10:16.03451
AD   62,99.00%,YES,,24995,2024-11-07_14:10:16.03451
AD   62,99.00%,NO,,32127,2024-11-07_14:10:16.03451
AD   63,99.00%,YES,,24268,2024-11-07_14:10:16.03451
AD   63,99.00%,NO,,19984,2024-11-07_14:10:16.03451
AD   64,97.83%,YES,,22112,2024-11-07_14:10:16.03451
AD   64,97.83%,NO,,23120,2024-11-07_14:10:16.03451
AD   65,97.17%,YES,,17734,2024-11-07_14:10:16.03451
AD   65,97.17%,NO,,15591,2024-11-07_14:10:16.03451
AD   66,99.00%,YES,,23104,2024-11-07_14:10:16.03451
AD   66,99.00%,NO,,25591,2024-11-07_14:10:16.03451
AD   67,98.10%,YES,,26109,2024-11-07_14:10:16.03451
AD   67,98.10%,NO,,26933,2024-11-07_14:10:16.03451
AD   68,96.04%,YES,,19805,2024-11-07_14:10:16.03451
AD   68,96.04%,NO,,10892,2024-11-07_14:10:16.03451
AD   69,94.51%,YES,,22014,2024-11-07_14:10:16.03451
AD   69,94.51%,NO,,27300,2024-11-07_14:10:16.03451
AD   70,98.08%,YES,,25452,2024-11-07_14:10:16.03451
AD   70,98.08%,NO,,15126,2024-11-07_14:10:16.03451
AD   71,98.23%,YES,,21305,2024-11-07_14:10:16.03451
AD   71,98.23%,NO,,15612,2024-11-07_14:10:16.03451
AD   72,94.57%,YES,,17370,2024-11-07_14:10:16.03451
AD   72,94.57%,NO,,10644,2024-11-07_14:10:16.03451
AD   73,97.20%,YES,,29054,2024-11-07_14:10:16.03451
AD   73,97.20%,NO,,21915,2024-11-07_14:10:16.03451
AD   74,99.00%,YES,,22927,2024-11-07_14:10:16.03451
AD   74,99.00%,NO,,21461,2024-11-07_14:10:16.03451
AD   75,97.17%,YES,,23225,2024-11-07_14:10:16.03451
AD   75,97.17%,NO,,20824,2024-11-07_14:10:16.03451
AD   76,94.83%,YES,,28684,2024-11-07_14:10:16.03451
AD   76,94.83%,NO,,23623,2024-11-07_14:10:16.03451
AD   77,95.60%,YES,,16275,2024-11-07_14:10:16.03451
AD   77,95.60%,NO,,4778,2024-11-07_14:10:16.03451
AD   78,97.62%,YES,,15371,2024-11-07_14:10:16.03451
AD   78,97.62%,NO,,5267,2024-11-07_14:10:16.03451
AD   79,98.89%,YES,,17376,2024-11-07_14:10:16.03451
AD   79,98.89%,NO,,4941,2024-11-07_14:10:16.03451
AD   80,98.86%,YES,,19585,2024-11-07_14:10:16.03451
AD   80,98.86%,NO,,7795,2024-11-07_14:10:16.03451
AD   81,97.37%,YES,,21759,2024-11-07_14:10:16.03451
AD   81,97.37%,NO,,13263,2024-11-07_14:10:16.03451
AD   82,98.84%,YES,,26611,2024-11-07_14:10:16.03451
AD   82,98.84%,NO,,12351,2024-11-07_14:10:16.03451
AD   83,97.56%,YES,,24537,2024-11-07_14:10:16.03451
AD   83,97.56%,NO,,5289,2024-11-07_14:10:16.03451
AD   84,98.94%,YES,,17124,2024-11-07_14:10:16.03451
AD   84,98.94%,NO,,6136,2024-11-07_14:10:16.03451
AD   85,96.55%,YES,,18390,2024-11-07_14:10:16.03451
AD   85,96.55%,NO,,5807,2024-11-07_14:10:16.03451
AD   86,97.67%,YES,,14967,2024-11-07_14:10:16.03451
AD   86,97.67%,NO,,4772,2024-11-07_14:10:16.03451
AD   87,98.61%,YES,,19262,2024-11-07_14:10:16.03451
AD   87,98.61%,NO,,7104,2024-11-07_14:10:16.03451
Total,,YES,,1251358,2024-11-07_14:10:16.03451
Total,,NO,,914609,2024-11-07_14:10:16.03451
