boro,reported,candidate,party,votes,scrape_time
Bronx,97.67%,Yudelka Tapia,(Democratic),16055,2024-11-07_14:09:05.98162
Bronx,97.67%,Woodrow Hines Jr.,(Republican),4911,2024-11-07_14:09:05.98162
Bronx,97.67%,Darney Rivers,(Conservative),547,2024-11-07_14:09:05.98162
Bronx,97.67%,WRITE-IN,,46,2024-11-07_14:09:05.98162
Total,,Yudelka Tapia,(Democratic),16055,2024-11-07_14:09:05.98162
Total,,Woodrow Hines Jr.,(Republican),4911,2024-11-07_14:09:05.98162
Total,,Darney Rivers,(Conservative),547,2024-11-07_14:09:05.98162
Total,,WRITE-IN,,46,2024-11-07_14:09:05.98162
