ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Jeannine Kiely,(Democratic),1,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Alfred Fuente,(Democratic),1,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Timothy Wong,(Democratic),1,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Karla Moskowitz,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Chris J. Marchitello,(Democratic),1,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Joshua Goodman,(Democratic),1,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Katherine Slawinski,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Arthur Z. Schwartz,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Edward E. Keenan,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Judith Jacobson,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Michael Lagnado,(Democratic),1,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Jonathan Geballe,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Megan Pascarella,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Mindy Rosier,(Democratic),1,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Palak Kaushal,(Democratic),1,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Deley Gazinelli,(Democratic),1,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Carmin Gonzalez,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Mark Fraiden,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Deborah Finston,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Shelly Warwick,(Democratic),1,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Maya de Silva Chafe,(Democratic),2,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Carol Puttre-Czyz,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,Raymond W. Cline,(Democratic),0,AD 66,2025-07-02_13:54:16.467042
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Jeannine Kiely,(Democratic),84,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Alfred Fuente,(Democratic),58,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Timothy Wong,(Democratic),74,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Karla Moskowitz,(Democratic),78,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Chris J. Marchitello,(Democratic),43,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Joshua Goodman,(Democratic),59,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Katherine Slawinski,(Democratic),64,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Arthur Z. Schwartz,(Democratic),47,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Edward E. Keenan,(Democratic),45,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Judith Jacobson,(Democratic),75,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Michael Lagnado,(Democratic),49,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Jonathan Geballe,(Democratic),49,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Megan Pascarella,(Democratic),70,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Mindy Rosier,(Democratic),72,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Palak Kaushal,(Democratic),59,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Deley Gazinelli,(Democratic),25,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Carmin Gonzalez,(Democratic),50,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Mark Fraiden,(Democratic),14,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Deborah Finston,(Democratic),30,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Shelly Warwick,(Democratic),35,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Maya de Silva Chafe,(Democratic),35,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Carol Puttre-Czyz,(Democratic),29,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,Raymond W. Cline,(Democratic),23,AD 66,2025-07-02_13:54:16.467042
ED    2,99.00%,WRITE-IN,&nbsp,0,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Jeannine Kiely,(Democratic),89,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Alfred Fuente,(Democratic),65,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Timothy Wong,(Democratic),77,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Karla Moskowitz,(Democratic),79,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Chris J. Marchitello,(Democratic),56,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Joshua Goodman,(Democratic),67,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Katherine Slawinski,(Democratic),72,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Arthur Z. Schwartz,(Democratic),69,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Edward E. Keenan,(Democratic),54,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Judith Jacobson,(Democratic),78,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Michael Lagnado,(Democratic),53,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Jonathan Geballe,(Democratic),51,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Megan Pascarella,(Democratic),73,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Mindy Rosier,(Democratic),73,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Palak Kaushal,(Democratic),54,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Deley Gazinelli,(Democratic),20,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Carmin Gonzalez,(Democratic),37,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Mark Fraiden,(Democratic),15,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Deborah Finston,(Democratic),36,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Shelly Warwick,(Democratic),33,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Maya de Silva Chafe,(Democratic),32,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Carol Puttre-Czyz,(Democratic),29,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,Raymond W. Cline,(Democratic),19,AD 66,2025-07-02_13:54:16.467042
ED    3,99.00%,WRITE-IN,&nbsp,2,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Jeannine Kiely,(Democratic),190,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Alfred Fuente,(Democratic),153,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Timothy Wong,(Democratic),191,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Karla Moskowitz,(Democratic),193,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Chris J. Marchitello,(Democratic),150,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Joshua Goodman,(Democratic),167,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Katherine Slawinski,(Democratic),168,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Arthur Z. Schwartz,(Democratic),164,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Edward E. Keenan,(Democratic),146,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Judith Jacobson,(Democratic),185,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Michael Lagnado,(Democratic),136,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Jonathan Geballe,(Democratic),140,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Megan Pascarella,(Democratic),175,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Mindy Rosier,(Democratic),164,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Palak Kaushal,(Democratic),149,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Deley Gazinelli,(Democratic),45,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Carmin Gonzalez,(Democratic),63,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Mark Fraiden,(Democratic),34,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Deborah Finston,(Democratic),52,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Shelly Warwick,(Democratic),52,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Maya de Silva Chafe,(Democratic),56,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Carol Puttre-Czyz,(Democratic),53,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,Raymond W. Cline,(Democratic),34,AD 66,2025-07-02_13:54:16.467042
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Jeannine Kiely,(Democratic),120,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Alfred Fuente,(Democratic),95,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Timothy Wong,(Democratic),114,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Karla Moskowitz,(Democratic),132,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Chris J. Marchitello,(Democratic),85,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Joshua Goodman,(Democratic),102,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Katherine Slawinski,(Democratic),116,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Arthur Z. Schwartz,(Democratic),99,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Edward E. Keenan,(Democratic),87,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Judith Jacobson,(Democratic),124,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Michael Lagnado,(Democratic),86,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Jonathan Geballe,(Democratic),83,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Megan Pascarella,(Democratic),116,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Mindy Rosier,(Democratic),118,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Palak Kaushal,(Democratic),95,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Deley Gazinelli,(Democratic),15,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Carmin Gonzalez,(Democratic),33,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Mark Fraiden,(Democratic),15,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Deborah Finston,(Democratic),38,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Shelly Warwick,(Democratic),33,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Maya de Silva Chafe,(Democratic),33,AD 66,2025-07-02_13:54:16.467042
ED    5,99.00%,Carol Puttre-Czyz,(Democratic),31,AD 66,2025-07-02_13:54:16.467042
