boro,reported,candidate,party,votes,scrape_time
Kings,99.00%,William Colton,(Democratic),15613,2024-11-07_14:08:40.004911
Kings,99.00%,David Sepiashvili,(Republican),9086,2024-11-07_14:08:40.004911
Kings,99.00%,David Sepiashvili,(Conservative),1044,2024-11-07_14:08:40.004911
Kings,99.00%,WRITE-IN,,115,2024-11-07_14:08:40.004911
Total,,William Colton,(Democratic),15613,2024-11-07_14:08:40.004911
Total,,David Sepiashvili,(Republican),9086,2024-11-07_14:08:40.004911
Total,,David Sepiashvili,(Conservative),1044,2024-11-07_14:08:40.004911
Total,,WRITE-IN,,115,2024-11-07_14:08:40.004911
