boro,reported,candidate,party,votes,scrape_time
Queens,93.88%,Jessica Gonzalez-Rojas,(Democratic),19828,2024-11-13_13:14:15.841386
Queens,93.88%,Jessica Gonzalez-Rojas,(Working Families),5037,2024-11-13_13:14:15.841386
Queens,93.88%,WRITE-IN,,468,2024-11-13_13:14:15.841386
Total,,Jessica Gonzalez-Rojas,(Democratic),19828,2024-11-13_13:14:15.841386
Total,,Jessica Gonzalez-Rojas,(Working Families),5037,2024-11-13_13:14:15.841386
Total,,WRITE-IN,,468,2024-11-13_13:14:15.841386
