boro,reported,candidate,party,votes,scrape_time
Kings,98.93%,Julia Salazar,(Democratic),47242,2024-11-07_14:07:52.951096
Kings,98.93%,Julia Salazar,(Working Families),11007,2024-11-07_14:07:52.951096
Kings,98.93%,WRITE-IN,,501,2024-11-07_14:07:52.951096
Queens,99.00%,Julia Salazar,(Democratic),2937,2024-11-07_14:07:52.951096
Queens,99.00%,Julia Salazar,(Working Families),1125,2024-11-07_14:07:52.951096
Queens,99.00%,WRITE-IN,,36,2024-11-07_14:07:52.951096
Total,,Julia Salazar,(Democratic),50179,2024-11-07_14:07:52.951096
Total,,Julia Salazar,(Working Families),12132,2024-11-07_14:07:52.951096
Total,,WRITE-IN,,537,2024-11-07_14:07:52.951096
