boro,reported,candidate,party,votes,scrape_time
Kings,97.30%,Reginald Swiney,(Democratic),5962,2025-07-02_13:53:46.215594
Kings,97.30%,Chi Ajani Osse,(Democratic),22368,2025-07-02_13:53:46.215594
Kings,97.30%,WRITE-IN,,213,2025-07-02_13:53:46.215594
Total,,Reginald Swiney,(Democratic),5962,2025-07-02_13:53:46.215594
Total,,Chi Ajani Osse,(Democratic),22368,2025-07-02_13:53:46.215594
Total,,WRITE-IN,,213,2025-07-02_13:53:46.215594
