ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Reginald Swiney,(Democratic),78,AD 43,2025-07-02_13:53:46.215594
ED    1,99.00%,Chi Ajani Osse,(Democratic),394,AD 43,2025-07-02_13:53:46.215594
ED    1,99.00%,WRITE-IN,&nbsp,2,AD 43,2025-07-02_13:53:46.215594
ED    2,99.00%,Reginald Swiney,(Democratic),77,AD 43,2025-07-02_13:53:46.215594
ED    2,99.00%,Chi Ajani Osse,(Democratic),369,AD 43,2025-07-02_13:53:46.215594
ED    2,99.00%,WRITE-IN,&nbsp,2,AD 43,2025-07-02_13:53:46.215594
ED    3,99.00%,Reginald Swiney,(Democratic),80,AD 43,2025-07-02_13:53:46.215594
ED    3,99.00%,Chi Ajani Osse,(Democratic),366,AD 43,2025-07-02_13:53:46.215594
ED    3,99.00%,WRITE-IN,&nbsp,3,AD 43,2025-07-02_13:53:46.215594
ED    4,99.00%,Reginald Swiney,(Democratic),100,AD 43,2025-07-02_13:53:46.215594
ED    4,99.00%,Chi Ajani Osse,(Democratic),274,AD 43,2025-07-02_13:53:46.215594
ED    4,99.00%,WRITE-IN,&nbsp,1,AD 43,2025-07-02_13:53:46.215594
ED    5,99.00%,Reginald Swiney,(Democratic),49,AD 43,2025-07-02_13:53:46.215594
ED    5,99.00%,Chi Ajani Osse,(Democratic),267,AD 43,2025-07-02_13:53:46.215594
ED    5,99.00%,WRITE-IN,&nbsp,3,AD 43,2025-07-02_13:53:46.215594
ED    6,99.00%,Reginald Swiney,(Democratic),86,AD 43,2025-07-02_13:53:46.215594
ED    6,99.00%,Chi Ajani Osse,(Democratic),212,AD 43,2025-07-02_13:53:46.215594
ED    6,99.00%,WRITE-IN,&nbsp,2,AD 43,2025-07-02_13:53:46.215594
ED    7,99.00%,Reginald Swiney,(Democratic),95,AD 43,2025-07-02_13:53:46.215594
ED    7,99.00%,Chi Ajani Osse,(Democratic),136,AD 43,2025-07-02_13:53:46.215594
ED    7,99.00%,WRITE-IN,&nbsp,2,AD 43,2025-07-02_13:53:46.215594
ED    8,99.00%,Reginald Swiney,(Democratic),59,AD 43,2025-07-02_13:53:46.215594
ED    8,99.00%,Chi Ajani Osse,(Democratic),256,AD 43,2025-07-02_13:53:46.215594
ED    8,99.00%,WRITE-IN,&nbsp,2,AD 43,2025-07-02_13:53:46.215594
ED    9,99.00%,Reginald Swiney,(Democratic),70,AD 43,2025-07-02_13:53:46.215594
ED    9,99.00%,Chi Ajani Osse,(Democratic),110,AD 43,2025-07-02_13:53:46.215594
ED    9,99.00%,WRITE-IN,&nbsp,1,AD 43,2025-07-02_13:53:46.215594
Total,,Reginald Swiney,(Democratic),694,AD 43,2025-07-02_13:53:46.215594
Total,,Chi Ajani Osse,(Democratic),2384,AD 43,2025-07-02_13:53:46.215594
Total,,WRITE-IN,&nbsp,18,AD 43,2025-07-02_13:53:46.215594
