boro,reported,candidate,party,votes,scrape_time
Queens,94.95%,Catalina Cruz,(Democratic),18087,2024-11-13_13:14:18.264347
Queens,94.95%,WRITE-IN,,485,2024-11-13_13:14:18.264347
Total,,Catalina Cruz,(Democratic),18087,2024-11-13_13:14:18.264347
Total,,WRITE-IN,,485,2024-11-13_13:14:18.264347
