AD_num,reported,candidate,party,votes,scrape_time
AD   79,93.62%,Antirson R. Ortiz,(Democratic),727,2025-07-02_13:53:37.198499
AD   79,93.62%,Justin E. Sanchez,(Democratic),1562,2025-07-02_13:53:37.198499
AD   79,93.62%,Freddy Perez Jr.,(Democratic),546,2025-07-02_13:53:37.198499
AD   79,93.62%,Elvis L. Santana,(Democratic),581,2025-07-02_13:53:37.198499
AD   79,93.62%,WRITE-IN,,37,2025-07-02_13:53:37.198499
AD   84,99.00%,Antirson R. Ortiz,(Democratic),349,2025-07-02_13:53:37.198499
AD   84,99.00%,Justin E. Sanchez,(Democratic),629,2025-07-02_13:53:37.198499
AD   84,99.00%,Freddy Perez Jr.,(Democratic),381,2025-07-02_13:53:37.198499
AD   84,99.00%,Elvis L. Santana,(Democratic),216,2025-07-02_13:53:37.198499
AD   84,99.00%,WRITE-IN,,23,2025-07-02_13:53:37.198499
AD   85,99.00%,Antirson R. Ortiz,(Democratic),989,2025-07-02_13:53:37.198499
AD   85,99.00%,Justin E. Sanchez,(Democratic),1121,2025-07-02_13:53:37.198499
AD   85,99.00%,Freddy Perez Jr.,(Democratic),534,2025-07-02_13:53:37.198499
AD   85,99.00%,Elvis L. Santana,(Democratic),514,2025-07-02_13:53:37.198499
AD   85,99.00%,WRITE-IN,,15,2025-07-02_13:53:37.198499
AD   87,99.00%,Antirson R. Ortiz,(Democratic),72,2025-07-02_13:53:37.198499
AD   87,99.00%,Justin E. Sanchez,(Democratic),125,2025-07-02_13:53:37.198499
AD   87,99.00%,Freddy Perez Jr.,(Democratic),47,2025-07-02_13:53:37.198499
AD   87,99.00%,Elvis L. Santana,(Democratic),40,2025-07-02_13:53:37.198499
AD   87,99.00%,WRITE-IN,,2,2025-07-02_13:53:37.198499
Total,,Antirson R. Ortiz,(Democratic),2137,2025-07-02_13:53:37.198499
Total,,Justin E. Sanchez,(Democratic),3437,2025-07-02_13:53:37.198499
Total,,Freddy Perez Jr.,(Democratic),1508,2025-07-02_13:53:37.198499
Total,,Elvis L. Santana,(Democratic),1351,2025-07-02_13:53:37.198499
Total,,WRITE-IN,,77,2025-07-02_13:53:37.198499
