ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   46,99.00%,Jammel Thompson,(Democratic),20,AD 43,2025-07-02_13:53:49.940007
ED   46,99.00%,Lawman Lynch,(Democratic),18,AD 43,2025-07-02_13:53:49.940007
ED   46,99.00%,Jamell Henderson,(Democratic),5,AD 43,2025-07-02_13:53:49.940007
ED   46,99.00%,Eli Brown,(Democratic),16,AD 43,2025-07-02_13:53:49.940007
ED   46,99.00%,Clifton A. Hinton,(Democratic),0,AD 43,2025-07-02_13:53:49.940007
ED   46,99.00%,Darlene Mealy,(Democratic),92,AD 43,2025-07-02_13:53:49.940007
ED   46,99.00%,Bianca Cunningham,(Democratic),27,AD 43,2025-07-02_13:53:49.940007
ED   46,99.00%,Dante Arnwine,(Democratic),5,AD 43,2025-07-02_13:53:49.940007
ED   46,99.00%,WRITE-IN,&nbsp,15,AD 43,2025-07-02_13:53:49.940007
ED   47,99.00%,Jammel Thompson,(Democratic),28,AD 43,2025-07-02_13:53:49.940007
ED   47,99.00%,Lawman Lynch,(Democratic),41,AD 43,2025-07-02_13:53:49.940007
ED   47,99.00%,Jamell Henderson,(Democratic),9,AD 43,2025-07-02_13:53:49.940007
ED   47,99.00%,Eli Brown,(Democratic),17,AD 43,2025-07-02_13:53:49.940007
ED   47,99.00%,Clifton A. Hinton,(Democratic),3,AD 43,2025-07-02_13:53:49.940007
ED   47,99.00%,Darlene Mealy,(Democratic),123,AD 43,2025-07-02_13:53:49.940007
ED   47,99.00%,Bianca Cunningham,(Democratic),23,AD 43,2025-07-02_13:53:49.940007
ED   47,99.00%,Dante Arnwine,(Democratic),14,AD 43,2025-07-02_13:53:49.940007
ED   47,99.00%,WRITE-IN,&nbsp,2,AD 43,2025-07-02_13:53:49.940007
ED   48,99.00%,Jammel Thompson,(Democratic),7,AD 43,2025-07-02_13:53:49.940007
ED   48,99.00%,Lawman Lynch,(Democratic),3,AD 43,2025-07-02_13:53:49.940007
ED   48,99.00%,Jamell Henderson,(Democratic),0,AD 43,2025-07-02_13:53:49.940007
ED   48,99.00%,Eli Brown,(Democratic),3,AD 43,2025-07-02_13:53:49.940007
ED   48,99.00%,Clifton A. Hinton,(Democratic),1,AD 43,2025-07-02_13:53:49.940007
ED   48,99.00%,Darlene Mealy,(Democratic),26,AD 43,2025-07-02_13:53:49.940007
ED   48,99.00%,Bianca Cunningham,(Democratic),1,AD 43,2025-07-02_13:53:49.940007
ED   48,99.00%,Dante Arnwine,(Democratic),2,AD 43,2025-07-02_13:53:49.940007
ED   48,99.00%,WRITE-IN,&nbsp,0,AD 43,2025-07-02_13:53:49.940007
ED   51,99.00%,Jammel Thompson,(Democratic),23,AD 43,2025-07-02_13:53:49.940007
ED   51,99.00%,Lawman Lynch,(Democratic),20,AD 43,2025-07-02_13:53:49.940007
ED   51,99.00%,Jamell Henderson,(Democratic),7,AD 43,2025-07-02_13:53:49.940007
ED   51,99.00%,Eli Brown,(Democratic),10,AD 43,2025-07-02_13:53:49.940007
ED   51,99.00%,Clifton A. Hinton,(Democratic),1,AD 43,2025-07-02_13:53:49.940007
ED   51,99.00%,Darlene Mealy,(Democratic),56,AD 43,2025-07-02_13:53:49.940007
ED   51,99.00%,Bianca Cunningham,(Democratic),28,AD 43,2025-07-02_13:53:49.940007
ED   51,99.00%,Dante Arnwine,(Democratic),3,AD 43,2025-07-02_13:53:49.940007
ED   51,99.00%,WRITE-IN,&nbsp,4,AD 43,2025-07-02_13:53:49.940007
Total,,Jammel Thompson,(Democratic),78,AD 43,2025-07-02_13:53:49.940007
Total,,Lawman Lynch,(Democratic),82,AD 43,2025-07-02_13:53:49.940007
Total,,Jamell Henderson,(Democratic),21,AD 43,2025-07-02_13:53:49.940007
Total,,Eli Brown,(Democratic),46,AD 43,2025-07-02_13:53:49.940007
Total,,Clifton A. Hinton,(Democratic),5,AD 43,2025-07-02_13:53:49.940007
Total,,Darlene Mealy,(Democratic),297,AD 43,2025-07-02_13:53:49.940007
Total,,Bianca Cunningham,(Democratic),79,AD 43,2025-07-02_13:53:49.940007
Total,,Dante Arnwine,(Democratic),24,AD 43,2025-07-02_13:53:49.940007
Total,,WRITE-IN,&nbsp,21,AD 43,2025-07-02_13:53:49.940007
ED    1,99.00%,Jammel Thompson,(Democratic),28,AD 55,2025-07-02_13:53:49.940007
ED    1,99.00%,Lawman Lynch,(Democratic),67,AD 55,2025-07-02_13:53:49.940007
ED    1,99.00%,Jamell Henderson,(Democratic),33,AD 55,2025-07-02_13:53:49.940007
ED    1,99.00%,Eli Brown,(Democratic),4,AD 55,2025-07-02_13:53:49.940007
ED    1,99.00%,Clifton A. Hinton,(Democratic),1,AD 55,2025-07-02_13:53:49.940007
ED    1,99.00%,Darlene Mealy,(Democratic),96,AD 55,2025-07-02_13:53:49.940007
ED    1,99.00%,Bianca Cunningham,(Democratic),109,AD 55,2025-07-02_13:53:49.940007
ED    1,99.00%,Dante Arnwine,(Democratic),36,AD 55,2025-07-02_13:53:49.940007
ED    1,99.00%,WRITE-IN,&nbsp,1,AD 55,2025-07-02_13:53:49.940007
ED    2,99.00%,Jammel Thompson,(Democratic),40,AD 55,2025-07-02_13:53:49.940007
ED    2,99.00%,Lawman Lynch,(Democratic),30,AD 55,2025-07-02_13:53:49.940007
ED    2,99.00%,Jamell Henderson,(Democratic),21,AD 55,2025-07-02_13:53:49.940007
ED    2,99.00%,Eli Brown,(Democratic),6,AD 55,2025-07-02_13:53:49.940007
ED    2,99.00%,Clifton A. Hinton,(Democratic),2,AD 55,2025-07-02_13:53:49.940007
ED    2,99.00%,Darlene Mealy,(Democratic),76,AD 55,2025-07-02_13:53:49.940007
ED    2,99.00%,Bianca Cunningham,(Democratic),71,AD 55,2025-07-02_13:53:49.940007
ED    2,99.00%,Dante Arnwine,(Democratic),20,AD 55,2025-07-02_13:53:49.940007
ED    2,99.00%,WRITE-IN,&nbsp,2,AD 55,2025-07-02_13:53:49.940007
ED    3,99.00%,Jammel Thompson,(Democratic),20,AD 55,2025-07-02_13:53:49.940007
ED    3,99.00%,Lawman Lynch,(Democratic),37,AD 55,2025-07-02_13:53:49.940007
ED    3,99.00%,Jamell Henderson,(Democratic),15,AD 55,2025-07-02_13:53:49.940007
ED    3,99.00%,Eli Brown,(Democratic),11,AD 55,2025-07-02_13:53:49.940007
ED    3,99.00%,Clifton A. Hinton,(Democratic),1,AD 55,2025-07-02_13:53:49.940007
ED    3,99.00%,Darlene Mealy,(Democratic),107,AD 55,2025-07-02_13:53:49.940007
ED    3,99.00%,Bianca Cunningham,(Democratic),46,AD 55,2025-07-02_13:53:49.940007
ED    3,99.00%,Dante Arnwine,(Democratic),11,AD 55,2025-07-02_13:53:49.940007
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 55,2025-07-02_13:53:49.940007
ED    4,99.00%,Jammel Thompson,(Democratic),2,AD 55,2025-07-02_13:53:49.940007
ED    4,99.00%,Lawman Lynch,(Democratic),2,AD 55,2025-07-02_13:53:49.940007
ED    4,99.00%,Jamell Henderson,(Democratic),2,AD 55,2025-07-02_13:53:49.940007
ED    4,99.00%,Eli Brown,(Democratic),0,AD 55,2025-07-02_13:53:49.940007
ED    4,99.00%,Clifton A. Hinton,(Democratic),0,AD 55,2025-07-02_13:53:49.940007
ED    4,99.00%,Darlene Mealy,(Democratic),9,AD 55,2025-07-02_13:53:49.940007
ED    4,99.00%,Bianca Cunningham,(Democratic),3,AD 55,2025-07-02_13:53:49.940007
ED    4,99.00%,Dante Arnwine,(Democratic),0,AD 55,2025-07-02_13:53:49.940007
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 55,2025-07-02_13:53:49.940007
ED    5,85.71%,Jammel Thompson,(Democratic),24,AD 55,2025-07-02_13:53:49.940007
ED    5,85.71%,Lawman Lynch,(Democratic),34,AD 55,2025-07-02_13:53:49.940007
ED    5,85.71%,Jamell Henderson,(Democratic),21,AD 55,2025-07-02_13:53:49.940007
ED    5,85.71%,Eli Brown,(Democratic),14,AD 55,2025-07-02_13:53:49.940007
ED    5,85.71%,Clifton A. Hinton,(Democratic),2,AD 55,2025-07-02_13:53:49.940007
ED    5,85.71%,Darlene Mealy,(Democratic),74,AD 55,2025-07-02_13:53:49.940007
ED    5,85.71%,Bianca Cunningham,(Democratic),73,AD 55,2025-07-02_13:53:49.940007
ED    5,85.71%,Dante Arnwine,(Democratic),22,AD 55,2025-07-02_13:53:49.940007
ED    5,85.71%,WRITE-IN,&nbsp,0,AD 55,2025-07-02_13:53:49.940007
ED    6,85.71%,Jammel Thompson,(Democratic),23,AD 55,2025-07-02_13:53:49.940007
ED    6,85.71%,Lawman Lynch,(Democratic),25,AD 55,2025-07-02_13:53:49.940007
ED    6,85.71%,Jamell Henderson,(Democratic),15,AD 55,2025-07-02_13:53:49.940007
ED    6,85.71%,Eli Brown,(Democratic),11,AD 55,2025-07-02_13:53:49.940007
ED    6,85.71%,Clifton A. Hinton,(Democratic),0,AD 55,2025-07-02_13:53:49.940007
ED    6,85.71%,Darlene Mealy,(Democratic),51,AD 55,2025-07-02_13:53:49.940007
ED    6,85.71%,Bianca Cunningham,(Democratic),49,AD 55,2025-07-02_13:53:49.940007
ED    6,85.71%,Dante Arnwine,(Democratic),6,AD 55,2025-07-02_13:53:49.940007
ED    6,85.71%,WRITE-IN,&nbsp,0,AD 55,2025-07-02_13:53:49.940007
ED    7,99.00%,Jammel Thompson,(Democratic),32,AD 55,2025-07-02_13:53:49.940007
ED    7,99.00%,Lawman Lynch,(Democratic),31,AD 55,2025-07-02_13:53:49.940007
ED    7,99.00%,Jamell Henderson,(Democratic),37,AD 55,2025-07-02_13:53:49.940007
ED    7,99.00%,Eli Brown,(Democratic),21,AD 55,2025-07-02_13:53:49.940007
ED    7,99.00%,Clifton A. Hinton,(Democratic),1,AD 55,2025-07-02_13:53:49.940007
ED    7,99.00%,Darlene Mealy,(Democratic),96,AD 55,2025-07-02_13:53:49.940007
ED    7,99.00%,Bianca Cunningham,(Democratic),75,AD 55,2025-07-02_13:53:49.940007
ED    7,99.00%,Dante Arnwine,(Democratic),22,AD 55,2025-07-02_13:53:49.940007
ED    7,99.00%,WRITE-IN,&nbsp,0,AD 55,2025-07-02_13:53:49.940007
ED    8,85.71%,Jammel Thompson,(Democratic),24,AD 55,2025-07-02_13:53:49.940007
ED    8,85.71%,Lawman Lynch,(Democratic),55,AD 55,2025-07-02_13:53:49.940007
ED    8,85.71%,Jamell Henderson,(Democratic),12,AD 55,2025-07-02_13:53:49.940007
ED    8,85.71%,Eli Brown,(Democratic),19,AD 55,2025-07-02_13:53:49.940007
ED    8,85.71%,Clifton A. Hinton,(Democratic),0,AD 55,2025-07-02_13:53:49.940007
ED    8,85.71%,Darlene Mealy,(Democratic),89,AD 55,2025-07-02_13:53:49.940007
ED    8,85.71%,Bianca Cunningham,(Democratic),39,AD 55,2025-07-02_13:53:49.940007
ED    8,85.71%,Dante Arnwine,(Democratic),14,AD 55,2025-07-02_13:53:49.940007
ED    8,85.71%,WRITE-IN,&nbsp,1,AD 55,2025-07-02_13:53:49.940007
ED    9,99.00%,Jammel Thompson,(Democratic),40,AD 55,2025-07-02_13:53:49.940007
ED    9,99.00%,Lawman Lynch,(Democratic),44,AD 55,2025-07-02_13:53:49.940007
ED    9,99.00%,Jamell Henderson,(Democratic),22,AD 55,2025-07-02_13:53:49.940007
ED    9,99.00%,Eli Brown,(Democratic),24,AD 55,2025-07-02_13:53:49.940007
ED    9,99.00%,Clifton A. Hinton,(Democratic),2,AD 55,2025-07-02_13:53:49.940007
ED    9,99.00%,Darlene Mealy,(Democratic),83,AD 55,2025-07-02_13:53:49.940007
ED    9,99.00%,Bianca Cunningham,(Democratic),51,AD 55,2025-07-02_13:53:49.940007
ED    9,99.00%,Dante Arnwine,(Democratic),16,AD 55,2025-07-02_13:53:49.940007
ED    9,99.00%,WRITE-IN,&nbsp,1,AD 55,2025-07-02_13:53:49.940007
ED   10,99.00%,Jammel Thompson,(Democratic),43,AD 55,2025-07-02_13:53:49.940007
ED   10,99.00%,Lawman Lynch,(Democratic),54,AD 55,2025-07-02_13:53:49.940007
ED   10,99.00%,Jamell Henderson,(Democratic),28,AD 55,2025-07-02_13:53:49.940007
ED   10,99.00%,Eli Brown,(Democratic),10,AD 55,2025-07-02_13:53:49.940007
ED   10,99.00%,Clifton A. Hinton,(Democratic),1,AD 55,2025-07-02_13:53:49.940007
ED   10,99.00%,Darlene Mealy,(Democratic),95,AD 55,2025-07-02_13:53:49.940007
ED   10,99.00%,Bianca Cunningham,(Democratic),56,AD 55,2025-07-02_13:53:49.940007
ED   10,99.00%,Dante Arnwine,(Democratic),18,AD 55,2025-07-02_13:53:49.940007
ED   10,99.00%,WRITE-IN,&nbsp,1,AD 55,2025-07-02_13:53:49.940007
ED   11,99.00%,Jammel Thompson,(Democratic),19,AD 55,2025-07-02_13:53:49.940007
ED   11,99.00%,Lawman Lynch,(Democratic),30,AD 55,2025-07-02_13:53:49.940007
ED   11,99.00%,Jamell Henderson,(Democratic),10,AD 55,2025-07-02_13:53:49.940007
ED   11,99.00%,Eli Brown,(Democratic),2,AD 55,2025-07-02_13:53:49.940007
ED   11,99.00%,Clifton A. Hinton,(Democratic),3,AD 55,2025-07-02_13:53:49.940007
ED   11,99.00%,Darlene Mealy,(Democratic),45,AD 55,2025-07-02_13:53:49.940007
ED   11,99.00%,Bianca Cunningham,(Democratic),39,AD 55,2025-07-02_13:53:49.940007
ED   11,99.00%,Dante Arnwine,(Democratic),15,AD 55,2025-07-02_13:53:49.940007
ED   11,99.00%,WRITE-IN,&nbsp,3,AD 55,2025-07-02_13:53:49.940007
ED   12,85.71%,Jammel Thompson,(Democratic),15,AD 55,2025-07-02_13:53:49.940007
ED   12,85.71%,Lawman Lynch,(Democratic),38,AD 55,2025-07-02_13:53:49.940007
ED   12,85.71%,Jamell Henderson,(Democratic),15,AD 55,2025-07-02_13:53:49.940007
ED   12,85.71%,Eli Brown,(Democratic),13,AD 55,2025-07-02_13:53:49.940007
ED   12,85.71%,Clifton A. Hinton,(Democratic),1,AD 55,2025-07-02_13:53:49.940007
ED   12,85.71%,Darlene Mealy,(Democratic),63,AD 55,2025-07-02_13:53:49.940007
ED   12,85.71%,Bianca Cunningham,(Democratic),32,AD 55,2025-07-02_13:53:49.940007
ED   12,85.71%,Dante Arnwine,(Democratic),27,AD 55,2025-07-02_13:53:49.940007
ED   12,85.71%,WRITE-IN,&nbsp,1,AD 55,2025-07-02_13:53:49.940007
ED   16,99.00%,Jammel Thompson,(Democratic),45,AD 55,2025-07-02_13:53:49.940007
ED   16,99.00%,Lawman Lynch,(Democratic),34,AD 55,2025-07-02_13:53:49.940007
ED   16,99.00%,Jamell Henderson,(Democratic),14,AD 55,2025-07-02_13:53:49.940007
ED   16,99.00%,Eli Brown,(Democratic),5,AD 55,2025-07-02_13:53:49.940007
ED   16,99.00%,Clifton A. Hinton,(Democratic),2,AD 55,2025-07-02_13:53:49.940007
ED   16,99.00%,Darlene Mealy,(Democratic),149,AD 55,2025-07-02_13:53:49.940007
ED   16,99.00%,Bianca Cunningham,(Democratic),21,AD 55,2025-07-02_13:53:49.940007
ED   16,99.00%,Dante Arnwine,(Democratic),2,AD 55,2025-07-02_13:53:49.940007
ED   16,99.00%,WRITE-IN,&nbsp,1,AD 55,2025-07-02_13:53:49.940007
ED   23,99.00%,Jammel Thompson,(Democratic),30,AD 55,2025-07-02_13:53:49.940007
ED   23,99.00%,Lawman Lynch,(Democratic),6,AD 55,2025-07-02_13:53:49.940007
ED   23,99.00%,Jamell Henderson,(Democratic),8,AD 55,2025-07-02_13:53:49.940007
ED   23,99.00%,Eli Brown,(Democratic),5,AD 55,2025-07-02_13:53:49.940007
ED   23,99.00%,Clifton A. Hinton,(Democratic),3,AD 55,2025-07-02_13:53:49.940007
ED   23,99.00%,Darlene Mealy,(Democratic),49,AD 55,2025-07-02_13:53:49.940007
ED   23,99.00%,Bianca Cunningham,(Democratic),8,AD 55,2025-07-02_13:53:49.940007
ED   23,99.00%,Dante Arnwine,(Democratic),6,AD 55,2025-07-02_13:53:49.940007
ED   23,99.00%,WRITE-IN,&nbsp,1,AD 55,2025-07-02_13:53:49.940007
ED   24,99.00%,Jammel Thompson,(Democratic),18,AD 55,2025-07-02_13:53:49.940007
ED   24,99.00%,Lawman Lynch,(Democratic),18,AD 55,2025-07-02_13:53:49.940007
ED   24,99.00%,Jamell Henderson,(Democratic),4,AD 55,2025-07-02_13:53:49.940007
