AD_num,reported,candidate,party,votes,scrape_time
AD   42,97.00%,NO,,12176,2024-11-13_13:15:04.506582
AD   43,99.00%,YES,,22824,2024-11-13_13:15:04.506582
AD   43,99.00%,NO,,17495,2024-11-13_13:15:04.506582
AD   44,96.67%,YES,,20555,2024-11-13_13:15:04.506582
AD   44,96.67%,NO,,26455,2024-11-13_13:15:04.506582
AD   45,98.92%,YES,,10245,2024-11-13_13:15:04.506582
AD   45,98.92%,NO,,13202,2024-11-13_13:15:04.506582
AD   46,95.08%,YES,,16678,2024-11-13_13:15:04.506582
AD   46,95.08%,NO,,13684,2024-11-13_13:15:04.506582
AD   47,99.00%,YES,,10320,2024-11-13_13:15:04.506582
AD   47,99.00%,NO,,10645,2024-11-13_13:15:04.506582
AD   48,98.78%,YES,,6254,2024-11-13_13:15:04.506582
AD   48,98.78%,NO,,17034,2024-11-13_13:15:04.506582
AD   49,98.75%,YES,,8090,2024-11-13_13:15:04.506582
AD   49,98.75%,NO,,8159,2024-11-13_13:15:04.506582
AD   50,99.00%,YES,,19596,2024-11-13_13:15:04.506582
AD   50,99.00%,NO,,19022,2024-11-13_13:15:04.506582
AD   51,95.79%,YES,,12203,2024-11-13_13:15:04.506582
AD   51,95.79%,NO,,11237,2024-11-13_13:15:04.506582
AD   52,99.00%,YES,,29568,2024-11-13_13:15:04.506582
AD   52,99.00%,NO,,29782,2024-11-13_13:15:04.506582
AD   53,99.00%,YES,,17868,2024-11-13_13:15:04.506582
AD   53,99.00%,NO,,14510,2024-11-13_13:15:04.506582
AD   54,97.83%,YES,,14406,2024-11-13_13:15:04.506582
AD   54,97.83%,NO,,7478,2024-11-13_13:15:04.506582
AD   55,98.96%,YES,,18034,2024-11-13_13:15:04.506582
AD   55,98.96%,NO,,6312,2024-11-13_13:15:04.506582
AD   56,98.15%,YES,,21373,2024-11-13_13:15:04.506582
AD   56,98.15%,NO,,14885,2024-11-13_13:15:04.506582
AD   57,98.46%,YES,,23673,2024-11-13_13:15:04.506582
AD   57,98.46%,NO,,22346,2024-11-13_13:15:04.506582
AD   58,98.47%,YES,,23709,2024-11-13_13:15:04.506582
AD   58,98.47%,NO,,6753,2024-11-13_13:15:04.506582
AD   59,98.17%,YES,,20851,2024-11-13_13:15:04.506582
AD   59,98.17%,NO,,12639,2024-11-13_13:15:04.506582
AD   60,96.30%,YES,,19984,2024-11-13_13:15:04.506582
AD   60,96.30%,NO,,5498,2024-11-13_13:15:04.506582
AD   61,96.27%,YES,,24075,2024-11-13_13:15:04.506582
AD   61,96.27%,NO,,14375,2024-11-13_13:15:04.506582
AD   62,99.00%,YES,,23322,2024-11-13_13:15:04.506582
AD   62,99.00%,NO,,35244,2024-11-13_13:15:04.506582
AD   63,99.00%,YES,,23727,2024-11-13_13:15:04.506582
AD   63,99.00%,NO,,21574,2024-11-13_13:15:04.506582
AD   64,97.83%,YES,,21457,2024-11-13_13:15:04.506582
AD   64,97.83%,NO,,24926,2024-11-13_13:15:04.506582
AD   65,97.17%,YES,,21478,2024-11-13_13:15:04.506582
AD   65,97.17%,NO,,13093,2024-11-13_13:15:04.506582
AD   66,99.00%,YES,,30413,2024-11-13_13:15:04.506582
AD   66,99.00%,NO,,20146,2024-11-13_13:15:04.506582
AD   67,98.10%,YES,,33161,2024-11-13_13:15:04.506582
AD   67,98.10%,NO,,21621,2024-11-13_13:15:04.506582
AD   68,96.04%,YES,,22561,2024-11-13_13:15:04.506582
AD   68,96.04%,NO,,9292,2024-11-13_13:15:04.506582
AD   69,94.51%,YES,,27846,2024-11-13_13:15:04.506582
AD   69,94.51%,NO,,23108,2024-11-13_13:15:04.506582
AD   70,98.08%,YES,,29021,2024-11-13_13:15:04.506582
AD   70,98.08%,NO,,13242,2024-11-13_13:15:04.506582
AD   71,98.23%,YES,,24469,2024-11-13_13:15:04.506582
AD   71,98.23%,NO,,13915,2024-11-13_13:15:04.506582
AD   72,94.57%,YES,,20226,2024-11-13_13:15:04.506582
AD   72,94.57%,NO,,9319,2024-11-13_13:15:04.506582
AD   73,97.20%,YES,,35763,2024-11-13_13:15:04.506582
AD   73,97.20%,NO,,17103,2024-11-13_13:15:04.506582
AD   74,99.00%,YES,,28482,2024-11-13_13:15:04.506582
AD   74,99.00%,NO,,17432,2024-11-13_13:15:04.506582
AD   75,97.17%,YES,,29380,2024-11-13_13:15:04.506582
AD   75,97.17%,NO,,16256,2024-11-13_13:15:04.506582
AD   76,94.83%,YES,,35160,2024-11-13_13:15:04.506582
AD   76,94.83%,NO,,19047,2024-11-13_13:15:04.506582
AD   77,95.60%,YES,,17567,2024-11-13_13:15:04.506582
AD   77,95.60%,NO,,4142,2024-11-13_13:15:04.506582
AD   78,97.62%,YES,,16596,2024-11-13_13:15:04.506582
AD   78,97.62%,NO,,4559,2024-11-13_13:15:04.506582
AD   79,98.89%,YES,,18459,2024-11-13_13:15:04.506582
AD   79,98.89%,NO,,4422,2024-11-13_13:15:04.506582
AD   80,98.86%,YES,,20726,2024-11-13_13:15:04.506582
AD   80,98.86%,NO,,7358,2024-11-13_13:15:04.506582
AD   81,97.37%,YES,,23653,2024-11-13_13:15:04.506582
AD   81,97.37%,NO,,12326,2024-11-13_13:15:04.506582
AD   82,98.84%,YES,,27755,2024-11-13_13:15:04.506582
AD   82,98.84%,NO,,12153,2024-11-13_13:15:04.506582
AD   83,97.56%,YES,,25204,2024-11-13_13:15:04.506582
AD   83,97.56%,NO,,5325,2024-11-13_13:15:04.506582
AD   84,98.94%,YES,,18315,2024-11-13_13:15:04.506582
AD   84,98.94%,NO,,5512,2024-11-13_13:15:04.506582
AD   85,96.55%,YES,,19430,2024-11-13_13:15:04.506582
AD   85,96.55%,NO,,5334,2024-11-13_13:15:04.506582
AD   86,97.67%,YES,,16334,2024-11-13_13:15:04.506582
AD   86,97.67%,NO,,3979,2024-11-13_13:15:04.506582
AD   87,98.61%,YES,,20417,2024-11-13_13:15:04.506582
AD   87,98.61%,NO,,6563,2024-11-13_13:15:04.506582
Total,,YES,,1379201,2024-11-13_13:15:04.506582
Total,,NO,,854716,2024-11-13_13:15:04.506582
